id_estudiante,id_periodo,programa,cohorte,estatus_academico,cluster,distance_to_centroid,membership_score
IDS20240076,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,4.886144597708345,0.16989049171325665
IDS20240104,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.0916667387414276,0.24439918103095418
IDS20240104,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.8941508580416815,0.20432553654468558
IDS20240104,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,7.0542225091704776,0.1241584769804171
IDS20240134,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2024,Egresado,0,4.421880775132,0.18443784389110884
IDS20240134,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Egresado,1,6.799284985202075,0.1282168816625298
IDS20240154,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.562592471299693,0.21917364005011422
IDS20240154,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2024,Regular,0,4.3875318524853,0.18561375178481665
IDS20240154,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.3205633205357548,0.23145130063178868
IDS20240182,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,4.495338005878393,0.18197242807090203
IDS20240187,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.0883566269876694,0.24459705726229836
IDS20240187,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2024,Regular,0,3.0228542691513933,0.2485797230260957
IDS20240187,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,4.2558577721246635,0.1902639004623889
IDS20240246,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2024,Regular,0,4.91104228414075,0.16917490214593575
IDS20240253,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.268567827191065,0.23427061264668972
IDS20240253,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,3.6553351885579466,0.21480730377005647
IDS20240253,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2024,Regular,0,3.531931695028767,0.22065645894375122
IDS20240253,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,4.00820305521861,0.1996724152304463
IDS20240256,Mayo-Agosto 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,2.8619139821490256,0.2589389625512927
IDS20240256,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2024,Regular,0,3.6663194911237498,0.21430165720589756
IDS20240256,Septiembre-Diciembre 2023,Ingeniería en Desarrollo de Software,2024,Regular,1,4.410973766609642,0.18480961895821033
IDS20240272,Enero-Abril 2023,Ingeniería en Desarrollo de Software,2024,Regular,0,2.4030395951008034,0.29385494116484956
IDS20240272,Septiembre-Diciembre 2022,Ingeniería en Desarrollo de Software,2024,Regular,0,5.013136637807755,0.16630255725646972
IEN20200008,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.468626020394699,0.22378243232618364
IEN20200008,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.533529655505381,0.18071647976171717
IEN20200019,Enero-Abril 2023,Ingeniería en Energía,2020,Regular,0,2.257135724621448,0.30701821617096486
IEN20200019,Mayo-Agosto 2023,Ingeniería en Energía,2020,Regular,1,4.080669180430675,0.19682446632261
IEN20200019,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.642344255682452,0.1772312986739318
IEN20200019,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Regular,0,4.791832142092013,0.1726569374710503
IEN20200032,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,3.3993087235213393,0.22730843931306777
IEN20200052,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,5.481891834771539,0.15427594682089385
IEN20200052,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.6041453737478046,0.21719557460150163
IEN20200052,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,1,4.543177041906281,0.18040195946115825
IEN20200052,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,1,5.482943599332702,0.15425091776256256
IEN20200086,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.2495258823443987,0.2353203693039552
IEN20200086,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.383291002953156,0.18575997460501797
IEN20200086,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,5.337346678793487,0.15779474450187114
IEN20200100,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,4.175546096895022,0.1932163256356527
IEN20200100,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,1,4.92862244574737,0.16867324731014113
IEN20200109,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.640953872738939,0.21547294530851108
IEN20200109,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,1,3.74695445527228,0.21066138498323578
IEN20200112,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,1,4.787977386598114,0.17277192587439433
IEN20200112,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,1,7.257149156732886,0.12110717404015878
IEN20200112,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,3.594817828166129,0.21763648470893074
IEN20200121,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.0227259558795727,0.2485876519971267
IEN20200121,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,3.7896303039313266,0.2087843813705622
IEN20200121,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,3.197284549735043,0.23824927477531296
IEN20200122,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,1,3.5880262067656115,0.21795865039423193
IEN20200129,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.3562414807767684,0.2295556856553527
IEN20200129,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,3.342109379496993,0.2303028119747283
IEN20200132,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.241022031668753,0.190802479737258
IEN20200132,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.6862852941749544,0.21338863027460117
IEN20200132,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.385520179458358,0.18568308476760248
IEN20200132,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,4.0265640644405964,0.1989430527851612
IEN20200136,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.521230758861228,0.22117871290689708
IEN20200136,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.3753645949491915,0.22855238193278207
IEN20200136,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.088893932878208,0.19650635544577244
IEN20200136,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,5.137431318447821,0.16293461354006705
IEN20200143,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.081808988157801,0.19678032022264352
IEN20200143,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,4.210718447281066,0.19191211540546704
IEN20200143,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,5.598980730188315,0.15153855434450753
IEN20200143,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,4.146145518913276,0.19432019485744595
IEN20200160,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,1,3.907930722235964,0.2037518572683557
IEN20200160,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.992000644588613,0.20032048695426588
IEN20200160,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,4.287874382482105,0.18911190540245104
IEN20200162,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.5614387656992212,0.21922907472083764
IEN20200162,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,5.157491768091837,0.16240378999481683
IEN20200163,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.208970969774832,0.23758776365556572
IEN20200163,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,5.708760523452631,0.14905883083830138
IEN20200163,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,7.250617196963846,0.12120305379917409
IEN20200165,Enero-Abril 2023,Ingeniería en Energía,2020,Baja Temporal,1,5.5553593956760965,0.15254693749660747
IEN20200165,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Baja Temporal,1,8.786822569867425,0.10217820879668264
IEN20200165,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Baja Temporal,1,7.934333352649536,0.11192776903756825
IEN20200166,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.393835949568905,0.22759156497367947
IEN20200166,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,3.4623874124521548,0.22409528971185486
IEN20200178,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,2.762343913038951,0.2657917572432319
IEN20200178,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.692211032852409,0.1756786588249334
IEN20200178,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,6.495462150328864,0.13341405505678192
IEN20200184,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.4665757752009725,0.22388515281709404
IEN20200184,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,1,3.9913134082590744,0.2003480683752117
IEN20200184,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,1,3.4011324852657188,0.22721424618500774
IEN20200186,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,5.465839722496123,0.15465895272980137
IEN20200224,Enero-Abril 2023,Ingeniería en Energía,2020,Baja Temporal,1,5.762411643586697,0.14787623893738783
IEN20200224,Mayo-Agosto 2023,Ingeniería en Energía,2020,Baja Temporal,1,5.8936568114017245,0.1450608911000698
IEN20200224,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Baja Temporal,1,7.151002930584507,0.12268428910113152
IEN20200231,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.5502518993885075,0.21976805287074028
IEN20200231,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,4.953842015387046,0.16795877307721813
IEN20200243,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.9873067701880336,0.20050902141764534
IEN20200243,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,3.813141417643479,0.20776451660745124
IEN20200287,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.4566464314606664,0.2243839656968816
IEN20200287,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.1347318457199838,0.24185365274295542
IEN20200287,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,1,6.959001451866389,0.12564390219648716
IEN20200292,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.266015342809787,0.18989690209797797
IEN20200292,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,4.553680941562028,0.18006075799499205
IEN20200292,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.950619916086027,0.1680497181977205
IEN20200292,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,5.033820385223731,0.16573247729562976
IEN20200312,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,1,3.102076925938858,0.2437789485800845
IEN20200312,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,3.557239636663309,0.21943107664449565
IEN20200312,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,4.328296709281622,0.18767723619032906
IEN20200313,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.629085703016724,0.17764874311010806
IEN20200313,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,1,4.077523257999386,0.19694641445995342
IEN20200313,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,5.372831941715285,0.15691611031733
IEN20200319,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,3.3532743600832573,0.22971214706092513
IEN20200319,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,3.1727669712241844,0.23964913614781252
IEN20200324,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.606003459508494,0.178380196734248
IEN20200324,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.6694292320524236,0.17638459870818143
IEN20200324,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,4.8853115315739934,0.1699145397206451
IEN20200358,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.324917889152743,0.1877963230263278
IEN20200358,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,0,3.563524720652038,0.21912886665750755
IEN20200374,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.688498631771246,0.21328789417225757
IEN20200374,Mayo-Agosto 2023,Ingeniería en Energía,2020,Irregular,1,3.722296778146516,0.2117613625275996
IEN20200374,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,4.087440420101327,0.19656249851080967
IEN20200379,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,4.2947789047618,0.18886529881364097
IEN20200379,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,4.50968610476763,0.18149854292691592
IEN20200381,Enero-Abril 2023,Ingeniería en Energía,2020,Irregular,0,3.4552812348366495,0.22445272190245125
IEN20200381,Septiembre-Diciembre 2022,Ingeniería en Energía,2020,Irregular,0,3.7070096307076335,0.21244910855422744
IEN20200381,Septiembre-Diciembre 2023,Ingeniería en Energía,2020,Irregular,0,3.6954183757104295,0.2129735669931004
IEN20210011,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,2.7875933447946397,0.2640198957404756
IEN20210011,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,2.635158414711569,0.2750911751061459
IEN20210011,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,8.431907731646053,0.10602308975572224
IEN20210035,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,2.2452301343012926,0.30814455635372157
IEN20210035,Mayo-Agosto 2023,Ingeniería en Energía,2021,Regular,0,2.990699037309481,0.2505826650045245
IEN20210035,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,4.252363535039406,0.19039047722588714
IEN20210035,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,3.360435438462907,0.229334894212425
IEN20210040,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,1,4.564688800204076,0.1797045685579626
IEN20210045,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,2.9810944169329523,0.25118721016679707
IEN20210045,Mayo-Agosto 2023,Ingeniería en Energía,2021,Regular,0,3.017518044209776,0.24890989635783814
IEN20210045,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,2.2859740047686086,0.3043237708359223
IEN20210045,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,5.710201666700679,0.14902681762345413
IEN20210139,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,0,3.5763236500598885,0.218516013391429
IEN20210139,Mayo-Agosto 2023,Ingeniería en Energía,2021,Irregular,0,2.6957021557168015,0.2705845757762491
IEN20210139,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,6.278538059225195,0.1373902275241315
IEN20210146,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,1.9198878565136852,0.34247890643101253
IEN20210146,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,3.728009164991928,0.21150551217294591
IEN20210146,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Irregular,0,3.3286493430388724,0.23101894395954073
IEN20210159,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,1,3.7435426725672696,0.21081290272419675
IEN20210159,Mayo-Agosto 2023,Ingeniería en Energía,2021,Irregular,0,3.792604028670564,0.2086548344110526
IEN20210159,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Irregular,1,3.323132793095085,0.23131373655632362
IEN20210175,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,2.2085764017601677,0.31166469947588527
IEN20210175,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,4.930126929106064,0.16863045461840476
IEN20210221,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,2.214207079324832,0.31111872238488675
IEN20210221,Mayo-Agosto 2023,Ingeniería en Energía,2021,Irregular,1,3.872972456718299,0.20521355474138048
IEN20210221,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,3.1408512316478236,0.24149623931359077
IEN20210221,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Irregular,1,4.052157256223826,0.1979352481097229
IEN20210234,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,2.8681835586203985,0.258519272636755
IEN20210245,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,3.7930101129210088,0.2086371562839389
IEN20210245,Mayo-Agosto 2023,Ingeniería en Energía,2021,Regular,0,2.7147975191472193,0.26919367606059
IEN20210245,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,3.017704868366982,0.24889832199308742
IEN20210245,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,4.450696995712875,0.18346277563888214
IEN20210270,Mayo-Agosto 2023,Ingeniería en Energía,2021,Irregular,0,3.4060964837720142,0.22695826196341262
IEN20210270,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Irregular,0,7.628793239939521,0.11589106056816458
IEN20210271,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,2.500195284408836,0.2856983450193107
IEN20210271,Mayo-Agosto 2023,Ingeniería en Energía,2021,Regular,0,2.282416442361089,0.30465360430643157
IEN20210271,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,3.9345483155320333,0.20265279333721184
IEN20210271,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,6.015323391336124,0.14254510365623246
IEN20210274,Enero-Abril 2023,Ingeniería en Energía,2021,Regular,0,4.61557262013976,0.17807622973543027
IEN20210274,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Regular,0,3.939740307182527,0.20243979193520978
IEN20210274,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Regular,0,5.1858935175533905,0.1616581334874827
IEN20210301,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,1,3.6549046875477664,0.2148271698613031
IEN20210301,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Irregular,1,3.2609276666300415,0.23469067729818982
IEN20210318,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,0,3.7216135762300504,0.21179200369854181
IEN20210318,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Irregular,0,6.421858487414656,0.1347371418756789
IEN20210332,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,0,2.7542648062704216,0.26636373607151714
IEN20210332,Mayo-Agosto 2023,Ingeniería en Energía,2021,Irregular,0,2.770710767119528,0.26520199022422153
IEN20210332,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Irregular,0,4.240940639700057,0.19080544290561377
IEN20210348,Enero-Abril 2023,Ingeniería en Energía,2021,Irregular,0,2.9098385053656433,0.25576503956049745
IEN20210348,Mayo-Agosto 2023,Ingeniería en Energía,2021,Irregular,0,4.421200700830597,0.1844609810971926
IEN20210350,Mayo-Agosto 2023,Ingeniería en Energía,2021,Baja Temporal,1,5.551074574259858,0.15264671294220158
IEN20210350,Septiembre-Diciembre 2022,Ingeniería en Energía,2021,Baja Temporal,1,6.129943945162574,0.14025355706736883
IEN20210350,Septiembre-Diciembre 2023,Ingeniería en Energía,2021,Baja Temporal,1,6.745734072769155,0.12910332198410898
IEN20220009,Enero-Abril 2023,Ingeniería en Energía,2022,Irregular,0,4.174014120071763,0.19327353516888549
IEN20220009,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,4.19124992301421,0.19263183526701932
IEN20220015,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,3.4435746035206,0.2250440443168682
IEN20220015,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,6.040946123471042,0.1420263672614243
IEN20220023,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,4.610185535694548,0.17824722438100235
IEN20220060,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,3.5701262364010478,0.2188123365247554
IEN20220060,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Irregular,1,3.5720654517938075,0.21871952852461007
IEN20220067,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,1,4.776751936866935,0.17310765823577282
IEN20220067,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,2.5516855643531504,0.28155645590831596
IEN20220067,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Irregular,1,2.979043667996872,0.25131666888778315
IEN20220071,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.217938585931769,0.3107579505624547
IEN20220071,Mayo-Agosto 2023,Ingeniería en Energía,2022,Regular,0,2.316542265030443,0.3015188470667118
IEN20220071,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,3.172190751366055,0.23968223400921465
IEN20220080,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,3.5861344742455032,0.21804855605864393
IEN20220080,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,2.3510297444781236,0.29841573374507185
IEN20220081,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.7421833714140957,0.2672236768617034
IEN20220081,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,2.666082600265899,0.2727707226038689
IEN20220081,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,5.265609894095698,0.1596013822919832
IEN20220156,Mayo-Agosto 2023,Ingeniería en Energía,2022,Irregular,1,3.7047909010287716,0.21254929730911853
IEN20220156,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,4.170640959473706,0.1933996206346118
IEN20220173,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,3.0356789782454072,0.24778977847112363
IEN20220173,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,6.327367781067966,0.13647465636756256
IEN20220197,Enero-Abril 2023,Ingeniería en Energía,2022,Egresado,0,4.196566424919172,0.1924347575361849
IEN20220197,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Egresado,0,2.9158298296479277,0.2553737122151475
IEN20220197,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Egresado,1,5.606832488698737,0.1513584613671592
IEN20220200,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Baja Temporal,0,6.121582159613111,0.14041823538469522
IEN20220214,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.5886489930284244,0.27865639741938375
IEN20220214,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,3.082568749828897,0.2449438236752071
IEN20220220,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,2.060669369553727,0.32672591490854463
IEN20220220,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,5.603905542678088,0.1514255456165215
IEN20220227,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,5.27542199916293,0.15935183325255078
IEN20220241,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,6.1686117714721975,0.13949702283774712
IEN20220247,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.620530461181754,0.2762026202297429
IEN20220247,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,2.0185219531966294,0.33128796659603393
IEN20220265,Mayo-Agosto 2023,Ingeniería en Energía,2022,Regular,0,2.032942322425147,0.32971283120227557
IEN20220265,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,1,4.520434268207105,0.18114516927755653
IEN20220273,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.608821884098734,0.27709874084011205
IEN20220273,Mayo-Agosto 2023,Ingeniería en Energía,2022,Regular,1,4.442138214247975,0.18375130520976407
IEN20220273,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,4.588652299376636,0.17893401600803488
IEN20220273,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,4.707150091004017,0.17521880168812545
IEN20220340,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.248614827202325,0.30782350422909016
IEN20220340,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Irregular,1,6.6690441296235425,0.13039434681791146
IEN20220344,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,3.202021830185219,0.23798067701992914
IEN20220344,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Irregular,1,5.000765509492061,0.16664540522674842
IEN20220354,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,3.429216591737353,0.22577356046789115
IEN20220354,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,3.700620401734777,0.21273787596865879
IEN20220367,Enero-Abril 2023,Ingeniería en Energía,2022,Regular,0,2.8168803999143943,0.2619940619628606
IEN20220367,Mayo-Agosto 2023,Ingeniería en Energía,2022,Regular,0,3.057139418693598,0.24647908213171552
IEN20220367,Septiembre-Diciembre 2022,Ingeniería en Energía,2022,Regular,0,3.756239449394488,0.21025013787464145
IEN20220367,Septiembre-Diciembre 2023,Ingeniería en Energía,2022,Regular,0,4.603727833663754,0.17845263540327821
IEN20230016,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,2.7012703892009897,0.27017750524729284
IEN20230016,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,3.811140347378435,0.20785093092220738
IEN20230016,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,5.641883323353831,0.15055970593217952
IEN20230020,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,2.74454604019899,0.26705506869581946
IEN20230020,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,2.675747260682954,0.27205352519645215
IEN20230021,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,3.9784983530334928,0.20086378041898542
IEN20230021,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,4.792114440195144,0.1726485224567332
IEN20230021,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,3.2611376750914607,0.23467911066228014
IEN20230063,Enero-Abril 2023,Ingeniería en Energía,2023,Irregular,0,3.8006312157355557,0.20830594041929118
IEN20230063,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,3.301545394218075,0.23247458956126574
IEN20230063,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,4.931375340794825,0.1685949619681287
IEN20230075,Enero-Abril 2023,Ingeniería en Energía,2023,Regular,0,3.482259721810451,0.2231017527016675
IEN20230075,Mayo-Agosto 2023,Ingeniería en Energía,2023,Regular,0,2.9417505880089103,0.2536943872202549
IEN20230075,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,3.1449391412151093,0.2412580657835292
IEN20230092,Septiembre-Diciembre 2022,Ingeniería en Energía,2023,Regular,0,3.369110320587295,0.22887954906700098
IEN20230092,Septiembre-Diciembre 2023,Ingeniería en Energía,2023,Regular,0,3.0462692170704044,0.2471412420560646
