id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico
6f574af9-204a-4b20-92e1-18ed3b7ad902,2023-1,Ingeniería Biomédica,2023,77.26,77.73,37,1,4,222,74.0,85.87,5,2,1,2,1,2,1,0,Irregular
33c3f766-3174-4a94-9f83-ee302ec89a31,2024-1,Ingeniería Agroindustrial,2021,83.78,84.83,31,2,6,186,62.0,87.21,3,3,2,0,1,1,1,1,Irregular
da406ae8-d67e-4d18-8624-b6d1d6ee2e1d,2023-2,Ingeniería Agroindustrial,2020,84.78,88.28,24,2,6,144,48.0,85.39,3,1,3,2,0,2,1,0,Irregular
19e005ba-24f0-40de-9988-ddb44c3c60ac,2024-1,Ingeniería Biomédica,2023,66.01,54.38,36,2,6,216,72.0,68.2,9,5,2,4,3,0,1,1,Irregular
b824d568-684e-49fb-bbc1-e70b1ed47b91,2023-1,Ingeniería en Energía,2022,86.25,74.36,36,1,4,216,72.0,82.23,3,1,3,1,0,1,1,0,Irregular
38dea534-5cb4-43b7-9a61-c150b84c8c41,2023-1,Ingeniería en Energía,2023,79.58,94.2,36,1,5,216,72.0,85.55,2,3,1,1,0,1,0,1,Irregular
9311d243-f42c-4ed8-b659-3268e7ac2a5a,2023-2,Ingeniería Biomédica,2023,95.03,92.3,26,0,7,156,52.0,96.12,1,2,1,0,0,0,0,0,Regular
d3b4efc3-1daa-4c4a-9cc3-3a17489e2ea6,2023-1,Ingeniería Biomédica,2022,66.12,69.33,27,5,4,162,54.0,61.87,11,6,4,1,2,0,3,2,Irregular
f42daf82-9216-441c-9fe1-36d9741466b5,2024-1,Ingeniería en Desarrollo de Software,2020,41.56,38.51,22,7,7,132,44.0,39.21,11,4,1,0,2,0,5,5,Baja Temporal
399699e7-bfd8-4c62-b1f5-300871e06734,2023-1,Ingeniería en Energía,2021,97.65,90.12,21,0,7,126,42.0,99.95,0,0,1,1,0,0,0,0,Regular
25556b17-c88c-4e94-954a-f3f6c5d3cfbb,2024-1,Ingeniería Agroindustrial,2023,82.63,70.62,30,2,7,180,60.0,89.73,5,3,3,1,1,0,1,1,Irregular
9b261cd0-259e-48ad-9ee8-f1f52350affd,2024-1,Ingeniería Agroindustrial,2020,76.42,92.71,37,2,7,222,74.0,81.52,6,1,3,0,0,2,0,1,Irregular
f1318e54-89af-4acd-88aa-36d4d5f3b6b4,2023-2,Ingeniería en Energía,2020,93.25,90.6,38,0,4,228,76.0,96.0,0,1,1,1,0,0,0,0,Regular
c916373a-6d8b-4d17-af04-4fdee5ece86f,2023-2,Ingeniería en Energía,2020,88.02,93.17,22,2,5,132,44.0,94.44,6,2,1,2,0,2,1,0,Irregular
0b42e5a1-c2d5-40de-8de2-bd99384342dd,2023-2,Ingeniería Agroindustrial,2022,85.17,91.1,38,1,4,228,76.0,91.29,5,1,2,1,1,2,0,0,Irregular
1e778730-1e1c-4ef3-b71a-3066a85e05fe,2023-2,Ingeniería Biomédica,2023,53.99,29.86,15,8,4,90,30.0,52.99,10,1,0,0,2,0,2,8,Irregular
e8ea7ec6-a6c1-46df-8cb4-2206634de260,2023-2,Ingeniería Biomédica,2020,88.17,73.85,39,1,6,234,78.0,86.08,6,2,1,1,1,1,1,0,Irregular
7094fce4-744e-4329-8bbf-91cf6d6c8232,2023-2,Ingeniería en Energía,2021,80.88,85.37,26,2,7,156,52.0,85.3,6,3,1,1,1,0,1,1,Irregular
8d75a78e-b08f-4965-aad9-a83c32e0cc9b,2023-1,Ingeniería en Desarrollo de Software,2023,85.11,90.06,39,0,7,234,78.0,87.48,3,2,3,0,0,2,0,1,Regular
b8556788-1fc1-4eac-a9ec-748a493cd93c,2023-1,Ingeniería en Desarrollo de Software,2020,99.5,99.5,29,0,5,174,58.0,96.44,1,1,0,0,0,0,0,0,Regular
2a87e341-31cf-43ae-9f4d-d8e34192cc97,2023-1,Ingeniería en Energía,2022,76.8,82.47,30,2,5,180,60.0,81.21,5,2,3,1,1,0,0,0,Irregular
357f88c4-d419-451e-9b60-c1e3f9f7eba2,2024-1,Ingeniería Agroindustrial,2023,75.31,90.46,25,2,6,150,50.0,83.44,2,2,3,2,1,1,1,1,Irregular
ffec7403-7c6c-4fa6-b43e-b3f3729b8783,2023-1,Ingeniería en Desarrollo de Software,2021,80.58,79.51,33,0,7,198,66.0,93.24,3,1,1,1,1,1,0,0,Regular
732e9f7a-d0e2-489c-b4a6-b8fe64348156,2023-2,Ingeniería en Desarrollo de Software,2022,87.97,81.78,34,2,7,204,68.0,84.45,3,3,2,0,0,2,0,1,Irregular
37aad241-d1de-42cc-9762-b0fa07eae963,2023-1,Ingeniería Biomédica,2022,53.99,10.99,33,5,7,198,66.0,39.71,21,2,2,0,2,0,5,4,Irregular
94137df2-507c-45d2-86ce-64c6bf847981,2023-2,Ingeniería en Energía,2022,77.73,94.13,38,0,5,228,76.0,86.37,2,3,2,0,1,2,1,1,Regular
32cc60c9-fd1f-49a2-ae8f-8783063c94f7,2023-2,Ingeniería en Desarrollo de Software,2022,63.01,59.4,18,5,5,108,36.0,76.74,8,6,2,2,1,0,2,2,Irregular
fc10ca00-c6a7-42ae-aa7e-15209228482a,2023-1,Ingeniería en Desarrollo de Software,2020,70.06,67.58,35,3,6,210,70.0,71.62,12,5,2,3,2,0,3,2,Irregular
5ceea54f-9b25-4e67-9d2e-4489d8f56700,2023-1,Ingeniería en Desarrollo de Software,2020,85.94,83.63,20,2,6,120,40.0,80.56,6,4,3,2,1,2,0,0,Irregular
564e6a76-70f4-4964-a5fb-013319f9e4e1,2024-1,Ingeniería Biomédica,2022,70.0,55.23,17,3,4,102,34.0,78.74,6,4,5,3,2,2,3,1,Irregular
014354e9-414e-4208-ab83-90aa2ea4f4ea,2024-1,Ingeniería en Energía,2022,96.28,98.25,40,0,4,240,80.0,96.54,0,1,1,1,0,0,0,0,Regular
2f93d802-ca82-49f6-917e-09ecdce34c1d,2024-1,Ingeniería Agroindustrial,2021,79.6,71.4,32,2,5,192,64.0,85.3,6,3,3,0,0,1,1,1,Irregular
eaba77b2-98ab-481a-9d68-7f0a3ae7d09b,2024-1,Ingeniería en Energía,2020,85.34,72.53,36,1,5,216,72.0,94.0,2,1,2,1,0,1,0,1,Irregular
0204b43f-da67-4b7d-a524-5ee146572a92,2023-2,Ingeniería Agroindustrial,2022,76.34,89.19,21,2,4,126,42.0,94.43,3,2,2,2,0,2,1,1,Irregular
d350873f-40c3-4ffe-8cf4-ff7adc9151ce,2023-1,Ingeniería en Energía,2022,75.12,72.57,32,0,6,192,64.0,81.92,2,4,1,2,1,0,1,1,Regular
70a3681b-ac91-44fd-83de-3436c721c9bd,2023-1,Ingeniería en Desarrollo de Software,2023,80.29,70.38,33,2,5,198,66.0,80.78,6,3,3,2,0,1,1,0,Irregular
57243aed-78b8-4cee-aeab-7ad14d7df6cc,2023-2,Ingeniería en Desarrollo de Software,2021,79.06,88.49,34,1,5,204,68.0,94.2,5,2,3,1,0,0,1,0,Irregular
bff82b0e-1bd5-47ce-85ba-5dfaaebfd56c,2024-1,Ingeniería en Energía,2022,77.63,73.93,21,0,6,126,42.0,86.6,2,4,3,0,1,2,1,1,Regular
568d287a-43ec-4195-94b5-9c6201ebb8ad,2023-1,Ingeniería Biomédica,2023,77.49,91.53,27,0,7,162,54.0,89.83,2,1,1,0,1,0,0,0,Regular
18c1796c-c639-4999-8399-68edb09f2851,2023-2,Ingeniería Biomédica,2023,81.68,78.22,39,0,5,234,78.0,90.1,2,2,3,0,0,2,1,1,Regular
b73397f6-93d7-419c-bb1c-d57c34f47a71,2024-1,Ingeniería en Desarrollo de Software,2023,84.62,92.72,35,0,4,210,70.0,90.21,2,2,3,1,1,2,1,1,Regular
78e4680a-c963-4223-97f5-8a212e494049,2023-1,Ingeniería en Energía,2022,76.05,74.3,29,2,5,174,58.0,87.52,3,1,2,0,1,1,0,0,Irregular
1c387978-29c0-409c-94d7-636efa9989e1,2023-2,Ingeniería Biomédica,2022,85.42,74.35,27,0,4,162,54.0,82.12,2,4,2,0,0,2,0,0,Regular
f31262ea-e5b0-4726-ac4b-585d957dc434,2024-1,Ingeniería Biomédica,2020,68.27,64.87,35,3,7,210,70.0,62.07,9,6,3,1,2,1,3,1,Irregular
4a1ca519-71c9-47d4-8758-8ace03a79ccb,2023-1,Ingeniería Biomédica,2023,60.16,74.24,33,5,7,198,66.0,69.54,5,4,3,4,3,2,3,1,Irregular
a4e6faa6-1b98-486b-b350-a7b25991acd4,2023-1,Ingeniería en Energía,2022,84.24,74.14,28,0,5,168,56.0,87.79,2,3,3,1,1,0,0,0,Regular
b13bd62d-d783-4a45-8750-0270f9635f2f,2024-1,Ingeniería Agroindustrial,2021,80.44,73.47,21,1,4,126,42.0,86.37,4,3,2,1,0,0,1,1,Irregular
62800b5b-1106-4184-94fb-3aa99fec39c3,2024-1,Ingeniería en Energía,2021,81.52,84.73,18,2,6,108,36.0,92.22,2,2,1,1,0,2,0,0,Irregular
a320ea1c-fd34-41fa-a1f6-701b05477a68,2023-1,Ingeniería Agroindustrial,2023,75.4,76.65,39,1,4,234,78.0,92.0,4,2,1,2,0,2,0,1,Irregular
eb36af63-a340-4d8c-981f-f53ce3ef5beb,2023-1,Ingeniería Biomédica,2023,81.5,72.02,35,2,7,210,70.0,93.83,2,1,1,1,1,2,1,0,Irregular
1eded946-a80a-4f9b-ab76-820e32670ae1,2023-2,Ingeniería en Desarrollo de Software,2023,77.29,71.82,19,1,6,114,38.0,86.09,6,2,1,0,0,2,0,1,Irregular
5cde98a0-f90c-4a2d-b626-4537c2e25b8a,2023-1,Ingeniería Agroindustrial,2022,81.82,79.44,39,1,6,234,78.0,86.82,3,1,2,0,0,0,0,0,Irregular
b55c5db5-8925-41e7-a2a7-fe61e92f0030,2024-1,Ingeniería Biomédica,2023,81.66,75.36,21,0,6,126,42.0,90.16,3,2,3,1,1,1,1,0,Regular
08c36985-d6ee-473f-9762-6ef70a864b44,2024-1,Ingeniería en Energía,2022,89.68,90.24,18,2,7,108,36.0,93.36,2,4,3,2,1,0,0,1,Irregular
3503f898-2bd5-46ac-81ed-e07632e2f3d7,2023-2,Ingeniería Biomédica,2023,91.9,99.42,29,0,7,174,58.0,97.07,1,2,1,0,0,0,0,0,Regular
d409b38d-253e-4c87-b2b0-2632daedd6d0,2023-1,Ingeniería en Desarrollo de Software,2022,83.03,79.64,21,0,4,126,42.0,89.98,3,1,3,2,0,2,1,1,Regular
aa5f89c0-b9e4-49a4-af4a-5cc17e22c1f3,2023-1,Ingeniería en Desarrollo de Software,2021,55.41,25.79,29,8,6,174,58.0,47.41,24,0,2,0,4,0,2,5,Irregular
037cb0c2-27a2-44aa-a79f-b0e1c99fcf29,2024-1,Ingeniería en Desarrollo de Software,2020,80.47,72.44,27,0,6,162,54.0,93.82,5,1,1,2,0,1,0,0,Regular
3c9a850a-57c1-4ac7-b2f1-8e1b5d048370,2023-2,Ingeniería en Energía,2021,45.71,16.77,22,6,5,132,44.0,22.8,29,2,0,0,4,0,2,4,Baja Temporal
7bcfd0c5-41c1-4fe9-a147-8af051784c4a,2023-2,Ingeniería en Energía,2020,85.67,93.36,35,2,4,210,70.0,94.72,4,3,1,1,1,1,0,1,Irregular
c04e93aa-2bee-4dfd-aab4-6de2e344c44a,2024-1,Ingeniería Biomédica,2023,62.97,71.63,20,3,5,120,40.0,78.94,12,6,5,1,2,1,2,4,Irregular
90d529d8-d6d6-48b4-aab1-04ba42b5e606,2024-1,Ingeniería Biomédica,2020,83.17,71.4,23,1,7,138,46.0,94.67,5,2,1,1,1,1,1,1,Irregular
b645d108-c917-48ee-9918-5b008c6a4fab,2024-1,Ingeniería Biomédica,2022,83.39,77.73,26,1,7,156,52.0,83.38,4,3,3,2,1,1,1,0,Irregular
b91fb61e-ed51-4c83-92a7-d8dc0740d4f1,2024-1,Ingeniería Agroindustrial,2023,89.31,92.45,20,0,4,120,40.0,87.22,5,3,2,1,0,2,0,0,Regular
036adbff-8e49-406d-b151-5d6c8bbdb739,2024-1,Ingeniería Agroindustrial,2022,72.99,52.38,18,3,5,108,36.0,70.82,9,5,3,2,3,1,2,3,Irregular
12b8b1a1-0b26-43d2-bd68-49b685ced643,2024-1,Ingeniería Agroindustrial,2021,50.59,23.21,25,7,5,150,50.0,48.21,12,4,1,0,4,0,2,3,Baja Temporal
584245ed-13b3-40ff-bae8-ef24fc3fb088,2023-1,Ingeniería en Desarrollo de Software,2021,82.16,82.06,27,2,4,162,54.0,81.07,4,3,2,0,0,1,0,0,Irregular
2a9e213a-4434-4038-9e5c-ec8212f9388a,2024-1,Ingeniería en Energía,2022,79.23,73.01,28,1,5,168,56.0,83.18,2,1,3,0,1,0,0,0,Irregular
2ad6b828-c1a4-4963-a0cd-f2f10da56ccb,2024-1,Ingeniería Agroindustrial,2022,86.45,91.2,26,0,7,156,52.0,87.24,4,3,2,0,1,1,0,1,Regular
feda180e-450b-47ed-86d8-95ce1413d90a,2024-1,Ingeniería en Desarrollo de Software,2021,92.31,96.42,36,0,4,216,72.0,95.92,0,0,1,0,0,0,0,0,Regular
b0a398e0-2d06-4a9a-8072-123668c3eb6d,2024-1,Ingeniería en Energía,2022,88.36,88.21,35,1,7,210,70.0,86.54,3,3,1,2,1,1,1,0,Irregular
0292a1d1-3e35-4eef-94fc-652b0b555918,2023-2,Ingeniería en Desarrollo de Software,2021,98.84,98.45,38,0,7,228,76.0,99.49,2,2,1,0,0,0,0,0,Regular
78c61310-6992-4e4b-bdb1-c608150aeb51,2023-2,Ingeniería en Energía,2023,89.74,75.6,25,2,6,150,50.0,85.3,2,1,2,2,1,2,0,0,Irregular
c37c8181-9959-43a6-8092-e8011ce35228,2024-1,Ingeniería Agroindustrial,2021,80.58,74.04,38,0,5,228,76.0,94.5,4,2,1,1,1,0,0,0,Regular
956b91d6-2e44-43e2-8e59-f14dd738710c,2023-1,Ingeniería Agroindustrial,2023,75.09,78.46,35,2,5,210,70.0,92.03,5,4,3,0,0,1,1,1,Irregular
cf489fe0-0dba-4511-8583-dddb99040dcd,2023-1,Ingeniería en Desarrollo de Software,2022,74.11,53.67,24,2,4,144,48.0,67.44,8,6,5,3,1,1,2,3,Irregular
bca1e7bd-9bf0-4e77-ae2a-94337c492e41,2024-1,Ingeniería Agroindustrial,2021,71.1,59.76,32,4,6,192,64.0,61.57,6,3,2,2,1,1,3,4,Irregular
0648e37e-7fa0-47fc-a989-78f3f4190991,2023-1,Ingeniería Agroindustrial,2020,68.05,66.1,31,5,4,186,62.0,69.77,8,4,3,1,2,2,1,3,Irregular
369dbd35-0fe3-4f53-9277-38b5903dc51c,2024-1,Ingeniería en Desarrollo de Software,2023,72.87,51.47,26,4,4,156,52.0,72.2,10,2,2,2,2,1,1,4,Irregular
e2363dc0-6c81-42cb-b1a5-8d06332b6f35,2024-1,Ingeniería en Desarrollo de Software,2022,89.97,90.47,38,0,6,228,76.0,42.4,20,1,5,0,6,0,0,0,Regular
e1fce10a-8d9c-4c01-8fc2-5e2ceae5181f,2023-2,Ingeniería Agroindustrial,2020,92.56,99.25,28,0,5,168,56.0,99.42,2,0,1,1,0,0,0,0,Regular
33b18947-0649-4320-bd8b-85e11fccdfca,2024-1,Ingeniería en Energía,2022,79.66,92.87,29,1,4,174,58.0,92.69,5,4,1,1,0,1,1,1,Irregular
34825d64-089f-4a2b-9d14-94b3f029fdbf,2024-1,Ingeniería en Energía,2022,89.61,92.1,24,1,5,144,48.0,84.0,2,4,1,0,1,2,1,1,Irregular
7c0c1e8b-7938-4785-bbcc-033dce0a6abb,2023-2,Ingeniería en Energía,2023,52.4,18.5,14,7,4,84,28.0,48.13,30,5,1,0,4,0,5,4,Irregular
cb93cc0d-523c-4140-b983-3dac91ea72cc,2023-1,Ingeniería Biomédica,2021,83.95,86.68,25,0,5,150,50.0,81.75,4,2,3,1,1,2,0,1,Regular
b0f2dd8e-bc01-4bbd-b93c-0057abe27021,2023-2,Ingeniería Agroindustrial,2021,85.76,84.82,19,1,4,114,38.0,81.73,3,1,1,0,1,0,0,0,Irregular
08a190c6-a2e5-4773-b201-2a4f2115b0df,2024-1,Ingeniería Biomédica,2020,89.26,85.26,28,2,6,168,56.0,86.86,2,2,3,0,1,0,1,1,Irregular
b0062d11-bdd1-4961-8ec8-24e4b448e4d5,2024-1,Ingeniería Biomédica,2022,43.45,19.78,27,4,5,162,54.0,53.85,20,5,1,0,3,0,2,8,Irregular
458c9d4e-ffbd-472d-8051-2daa5584723d,2023-2,Ingeniería en Desarrollo de Software,2022,77.53,81.01,38,1,5,228,76.0,89.48,5,3,1,0,0,2,1,1,Irregular
d8cca405-dcc0-4119-8ed3-adb2702f6d38,2023-2,Ingeniería Biomédica,2021,85.96,81.99,22,0,7,132,44.0,80.81,6,1,2,0,0,2,1,0,Regular
e685ba03-22b8-4bd3-b7d9-5a4df5a98e93,2023-1,Ingeniería en Desarrollo de Software,2022,80.61,91.24,26,2,4,156,52.0,94.22,5,4,1,2,0,0,0,1,Irregular
2d6d3573-cfff-4d10-b6a8-20aef6fc06e7,2024-1,Ingeniería en Energía,2020,97.18,99.27,32,0,6,192,64.0,97.21,2,0,0,0,0,0,0,0,Regular
0fc90e65-6c04-4eac-8c75-80c34a92123c,2024-1,Ingeniería en Energía,2021,57.11,19.82,16,4,6,96,32.0,56.68,11,0,2,0,3,0,4,8,Irregular
c358cf17-3e0c-4ca7-8b60-eccf6683c15f,2024-1,Ingeniería Agroindustrial,2023,83.99,89.81,27,2,6,162,54.0,83.57,3,3,2,2,1,1,0,0,Irregular
d16fea1f-6c6d-4a13-8caa-9e59a4c05eb8,2023-1,Ingeniería en Desarrollo de Software,2023,80.05,94.08,30,0,4,180,60.0,84.65,2,4,2,2,1,2,0,0,Regular
32d27549-baa7-40c1-ab8e-71abc54336bd,2023-1,Ingeniería Biomédica,2022,81.7,70.58,22,1,7,132,44.0,84.0,3,4,3,0,0,1,1,1,Irregular
6f8bd12a-3cc1-4f2e-bfcb-c0e1899b069e,2023-1,Ingeniería en Energía,2022,75.46,93.83,34,0,4,204,68.0,80.19,4,4,1,2,1,2,0,0,Regular
5d7c5915-7bbf-4ce1-9e56-8640cdff082f,2023-2,Ingeniería Agroindustrial,2021,60.86,62.3,23,4,4,138,46.0,67.27,12,6,2,3,1,1,1,3,Irregular
5318c5a0-0818-4f8a-b4f8-9916babc12c9,2023-1,Ingeniería Biomédica,2020,85.27,78.76,32,1,6,192,64.0,86.4,5,1,1,2,0,1,0,0,Irregular
ecc8ed2c-841b-42fc-9dae-2ab9ab0c3f26,2023-2,Ingeniería Biomédica,2020,84.08,77.45,23,0,7,138,46.0,90.91,2,2,3,1,0,1,1,1,Regular
2914d94b-bacd-4209-bd8d-485d75db3dc6,2024-1,Ingeniería Biomédica,2022,88.19,80.19,38,2,5,228,76.0,84.98,3,2,3,2,1,1,1,1,Irregular
ea59d4e6-a830-4162-9487-865b3f9826c2,2024-1,Ingeniería en Energía,2021,71.41,70.52,20,3,7,120,40.0,78.18,11,6,2,3,3,2,3,2,Irregular
a85591a8-1538-4df0-8776-d2585f16f4dd,2024-1,Ingeniería en Desarrollo de Software,2021,85.12,76.2,21,2,7,126,42.0,83.15,2,1,1,2,1,2,0,0,Irregular
28f091fd-6546-4a0b-8c1f-3087280d65e5,2023-1,Ingeniería Agroindustrial,2020,94.66,93.87,29,0,6,174,58.0,97.76,1,2,1,1,0,0,0,0,Regular
f1be729d-4ae4-4ab4-8736-03e47e13e4f1,2023-1,Ingeniería en Energía,2021,78.71,76.02,31,0,6,186,62.0,80.79,2,1,3,0,1,0,0,0,Regular
2c4c3e01-dc48-43ea-96c2-248b281bcf39,2023-2,Ingeniería en Desarrollo de Software,2021,85.19,94.48,22,2,6,132,44.0,92.61,3,3,3,0,0,2,1,0,Irregular
0c9c4912-1fcc-49d6-bdfe-515ef2dd10cd,2023-1,Ingeniería en Energía,2021,97.66,93.2,22,0,5,132,44.0,99.03,0,1,1,1,0,0,0,0,Regular
873ba980-4fed-4a92-b7e0-7d8c68551fc6,2024-1,Ingeniería Biomédica,2021,89.21,80.63,35,0,5,210,70.0,83.64,6,3,2,1,1,1,1,0,Regular
a4cc7d0b-d23d-490a-a583-2ea1759b8b9e,2024-1,Ingeniería en Desarrollo de Software,2023,72.64,74.94,28,2,5,168,56.0,66.37,8,4,4,4,3,2,1,4,Irregular
3483d7e4-0ae2-4464-ade6-3c7b3c8cfb6c,2024-1,Ingeniería en Desarrollo de Software,2023,72.84,65.89,30,2,6,180,60.0,79.52,6,4,3,2,1,1,3,1,Irregular
61492fdb-0482-4dc8-9f60-1d42febeac67,2023-2,Ingeniería Biomédica,2021,88.43,92.43,30,2,4,180,60.0,90.68,6,3,3,2,1,1,0,0,Irregular
4917465b-86bd-4a4c-b2b0-41cf75846548,2024-1,Ingeniería Biomédica,2021,81.87,89.32,35,0,4,210,70.0,90.27,2,4,1,2,0,2,1,0,Regular
d306244f-ef43-4771-b102-68239f71f5ad,2024-1,Ingeniería en Desarrollo de Software,2020,84.46,92.29,24,1,4,144,48.0,80.97,2,2,1,1,1,2,1,1,Irregular
886acd7c-dcf7-451b-82a6-f20511994176,2024-1,Ingeniería Biomédica,2023,84.12,72.45,37,0,4,222,74.0,91.85,4,1,2,1,0,0,1,1,Regular
22618afb-7b34-45c0-af62-78a3439bb78f,2023-1,Ingeniería Agroindustrial,2023,70.76,62.1,18,5,6,108,36.0,68.52,12,5,4,4,3,1,2,1,Irregular
a3fc6325-cd29-4b58-904a-a1a5517be4fa,2024-1,Ingeniería en Energía,2021,66.35,66.28,16,5,6,96,32.0,79.14,6,4,4,2,3,1,1,1,Irregular
091895c2-46fb-48b6-9f72-f63440e07e49,2024-1,Ingeniería Agroindustrial,2020,79.48,87.31,22,1,7,132,44.0,84.15,6,1,1,1,1,1,0,1,Irregular
16e080b8-d065-4245-b4f8-dc8cbdd88c59,2024-1,Ingeniería en Desarrollo de Software,2021,42.19,34.96,17,5,7,102,34.0,57.44,27,5,0,0,2,0,3,5,Baja Temporal
4e3ecc06-e6fc-47e6-808e-cd0027646b28,2024-1,Ingeniería en Energía,2021,92.35,88.75,27,0,7,162,54.0,34.72,21,2,6,0,6,1,0,0,Regular
37c3f1a8-8d20-4511-ba12-a0909e2d5854,2023-2,Ingeniería en Desarrollo de Software,2020,80.98,92.39,21,1,5,126,42.0,80.05,6,4,3,2,1,1,1,0,Irregular
64a507bc-4211-464c-a95b-107cab8bbc5d,2024-1,Ingeniería Biomédica,2022,45.52,26.71,36,4,4,216,72.0,52.19,29,5,0,0,3,0,3,3,Baja Temporal
304405d2-989d-4050-bf24-a355badc2361,2023-1,Ingeniería en Energía,2021,78.56,90.16,23,0,7,138,46.0,81.27,5,4,2,2,1,1,1,1,Regular
75cc07a2-5ff3-44dd-ade9-d7314e267be2,2023-2,Ingeniería en Desarrollo de Software,2021,86.24,75.4,21,2,5,126,42.0,93.27,2,4,2,0,1,0,1,0,Irregular
61b9b36c-5e35-4f48-805a-d3e3ce80d0b8,2023-2,Ingeniería en Energía,2023,96.12,98.95,37,0,4,222,74.0,99.2,2,1,1,1,0,0,0,0,Regular
bbb2f636-96ae-4d4f-909d-2e289adcfc28,2023-2,Ingeniería en Desarrollo de Software,2020,84.99,88.89,32,2,4,192,64.0,94.82,2,1,1,0,1,2,0,1,Irregular
442d6881-5fb9-4bc2-bdce-10366f9dc2a2,2023-1,Ingeniería en Energía,2022,97.5,93.58,38,0,4,228,76.0,97.79,1,1,0,1,0,0,0,0,Regular
398b436c-37d9-4d73-9286-215a6bad3845,2023-2,Ingeniería en Desarrollo de Software,2022,81.12,89.93,28,0,5,168,56.0,80.79,2,3,1,0,1,2,0,0,Regular
5d20c0d0-6491-45a4-9ad9-8bc199618536,2023-2,Ingeniería Agroindustrial,2021,57.43,12.94,14,6,5,84,28.0,46.2,16,0,1,0,2,0,4,5,Irregular
ddbcd214-8ca0-417d-9fcc-e7b7f562c857,2023-1,Ingeniería Biomédica,2023,66.92,68.86,29,5,5,174,58.0,70.06,7,6,3,3,3,2,1,3,Irregular
fe2c3114-a3c8-405e-ad56-8e2bac9bd947,2023-1,Ingeniería Agroindustrial,2020,77.89,85.46,21,0,7,126,42.0,84.82,3,1,1,2,0,0,1,0,Regular
bf51e8d4-137d-479c-bff0-a17ae17178ad,2023-2,Ingeniería en Desarrollo de Software,2021,69.97,63.87,28,4,4,168,56.0,60.09,11,5,2,4,1,1,3,2,Irregular
dbcc50c5-8d80-4eba-868e-682a77d5ed7e,2023-2,Ingeniería en Desarrollo de Software,2021,80.48,79.33,25,1,7,150,50.0,88.63,4,3,1,0,0,2,1,0,Irregular
e306f093-9ebb-480e-a796-1543aca09c85,2024-1,Ingeniería Biomédica,2020,73.32,71.14,21,4,4,126,42.0,64.34,10,3,4,2,2,2,1,3,Irregular
597de1fb-159f-4e07-8b73-137b8772ef2a,2023-2,Ingeniería en Desarrollo de Software,2021,69.88,63.77,29,2,5,174,58.0,79.25,12,5,3,3,2,0,1,3,Irregular
bb1b2aa0-bc3a-4d20-932c-0339d12ac5f3,2023-2,Ingeniería en Desarrollo de Software,2020,79.98,92.12,28,0,6,168,56.0,82.62,6,3,3,2,1,0,0,1,Regular
b37f2625-d79b-4600-9891-162b53be5812,2023-1,Ingeniería Agroindustrial,2022,98.58,93.86,33,0,4,198,66.0,96.61,1,1,1,0,0,0,0,0,Regular
65237848-5bfd-4693-9ba7-d28efb06d670,2024-1,Ingeniería en Desarrollo de Software,2022,84.47,74.92,37,0,4,222,74.0,83.6,2,2,2,0,1,2,0,1,Regular
7b5dcbac-7fa2-472d-929a-a49bf5454c84,2023-1,Ingeniería en Desarrollo de Software,2020,75.55,87.52,22,1,6,132,44.0,84.06,5,4,2,1,1,2,0,1,Irregular
40d12367-b890-4d59-8f55-7d157258b3d9,2023-2,Ingeniería Biomédica,2023,88.1,81.65,18,2,6,108,36.0,85.71,4,2,3,2,0,1,1,1,Irregular
674e8913-aacd-480e-ad6d-e8020514dfff,2024-1,Ingeniería en Desarrollo de Software,2022,63.94,66.41,26,4,5,156,52.0,75.03,7,3,2,3,2,1,2,3,Irregular
0e6bf5dc-510a-45da-a089-245aa391e2d6,2024-1,Ingeniería en Energía,2022,84.08,70.32,23,0,5,138,46.0,92.0,3,2,2,1,0,2,1,1,Regular
bb275cfd-9349-472c-a9cf-709a33c58f62,2023-2,Ingeniería Agroindustrial,2020,83.94,84.67,21,0,4,126,42.0,84.73,6,3,3,1,0,1,1,0,Regular
58d32f4c-890f-4d1c-960c-2118f8aa50e1,2024-1,Ingeniería en Desarrollo de Software,2021,86.13,90.04,28,0,7,168,56.0,43.87,17,2,6,0,5,0,0,0,Regular
9e579392-21ad-4baa-a936-7d753bb78521,2024-1,Ingeniería Biomédica,2023,75.59,89.04,18,2,5,108,36.0,86.9,6,1,1,1,1,0,1,1,Irregular
90e8e522-77c1-4d93-b0cf-88809620ec67,2023-1,Ingeniería en Energía,2021,77.49,84.27,19,2,6,114,38.0,86.06,5,1,3,2,0,0,0,0,Irregular
92e4033c-154b-4a7a-8174-0dce52123a0d,2024-1,Ingeniería en Desarrollo de Software,2021,94.35,99.44,34,0,6,204,68.0,97.4,0,1,0,0,0,0,0,0,Regular
1d852121-b9fc-4846-bc5b-ad1c88e6ba9a,2023-1,Ingeniería en Desarrollo de Software,2020,68.69,65.84,22,4,7,132,44.0,68.14,5,4,3,3,1,2,3,3,Irregular
