id_estudiante,id_periodo,programa,cohorte,estatus_academico,promedio_general,promedio_periodo,porcentaje_avance,porcentaje_asistencia,retardos,num_asesorias,num_incidencias,recursamientos,rezago_materias,creditos_inscritos_periodo,creditos_aprobados_periodo,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IBM20210111,2022-1,Ingeniería Biomédica,2021,Irregular,74.2,74.2,2.13,74.37,3,0,0,0,1,6.0,6.0,1,2,0,0,0,0.0,4.67,0,0,0,0,1,1,0
IBM20210111,2022-2,Ingeniería Biomédica,2021,Irregular,75.87,76.7,4.61,64.85,3,1,0,0,2,12.0,7.0,2,2,1,1,0,2.5,96.04,1,0,1,0,3,0,0
IBM20210111,2023-2,Ingeniería Biomédica,2021,Irregular,77.6,82.8,7.09,72.75,2,1,0,0,2,7.0,7.0,3,3,0,1,0,6.93,2.5,0,1,0,1,2,1,0
IBM20210111,2024-2,Ingeniería Biomédica,2021,Irregular,79.97,83.13,13.48,70.32,1,0,0,0,3,18.0,18.0,4,4,0,1,0,5.53,43.5,1,1,1,2,2,0,0
IBM20210147,2022-1,Ingeniería Biomédica,2021,Irregular,50.0,50.0,0.0,58.35,2,5,2,0,2,8.0,0.0,1,2,1,1,0,0.0,2.62,2,2,3,2,1,0,0
IBM20210147,2024-1,Ingeniería Biomédica,2021,Irregular,64.75,79.5,2.13,69.7,0,0,0,0,3,6.0,6.0,2,5,0,1,0,29.5,9.47,1,0,1,0,2,1,0
IBM20210147,2024-2,Ingeniería Biomédica,2021,Irregular,59.55,54.35,2.13,43.53,4,6,2,0,5,13.0,0.0,3,5,2,3,0,-10.4,200.22,4,1,4,1,3,2,0
IBM20210151,2024-1,Ingeniería Biomédica,2021,Irregular,58.8,58.8,0.0,53.66,3,4,2,0,4,4.0,0.0,1,6,1,1,0,0.0,2.34,2,2,3,2,2,2,0
IBM20210151,2024-2,Ingeniería Biomédica,2021,Irregular,73.1,80.25,4.61,71.4,3,2,0,0,4,13.0,13.0,2,6,0,1,0,21.45,83.72,1,0,1,1,2,1,0
IBM20210151,2025-1,Ingeniería Biomédica,2021,Irregular,77.83,82.57,10.64,70.26,2,2,0,0,4,17.0,17.0,3,6,0,1,0,9.47,59.42,1,1,1,2,1,0,0
IBM20210204,2022-1,Ingeniería Biomédica,2021,Regular,70.0,,0.0,73.83,1,0,0,0,1,6.0,0.0,1,2,0,0,1,,8.01,0,1,0,1,3,0,1
IBM20210204,2022-2,Ingeniería Biomédica,2021,Regular,74.1,74.1,1.77,68.81,0,1,0,1,1,9.0,5.0,2,2,1,1,0,0.0,42.25,1,1,1,1,2,0,0
IBM20210204,2023-2,Ingeniería Biomédica,2021,Regular,74.85,75.6,3.9,69.66,3,3,0,2,1,10.0,6.0,3,3,1,2,0,1.5,67.24,1,2,1,2,2,1,0
IBM20210204,2024-1,Ingeniería Biomédica,2021,Regular,75.94,80.3,6.03,79.59,0,0,0,2,1,6.0,6.0,4,3,0,2,0,5.45,5.17,0,0,0,0,1,1,0
IBM20210205,2022-1,Ingeniería Biomédica,2021,Regular,91.4,91.4,4.61,86.98,2,0,0,0,1,13.0,13.0,1,2,0,0,0,0.0,1.0,0,1,0,2,1,1,0
IBM20210205,2022-2,Ingeniería Biomédica,2021,Regular,88.98,86.55,8.16,85.13,1,0,0,0,1,10.0,10.0,2,2,0,0,0,-4.85,3.42,0,2,0,2,0,0,0
IBM20210205,2023-1,Ingeniería Biomédica,2021,Regular,86.48,81.5,12.06,83.39,0,2,0,0,1,11.0,11.0,3,2,0,0,0,-7.48,13.69,0,1,0,2,2,1,0
IBM20210263,2022-2,Ingeniería Biomédica,2021,Regular,79.67,79.67,5.67,79.82,2,2,0,0,1,16.0,16.0,1,3,0,0,0,0.0,2.2,0,2,0,3,2,1,0
IBM20210294,2022-1,Ingeniería Biomédica,2021,Regular,70.0,,0.0,79.31,2,2,0,0,1,6.0,0.0,1,2,0,0,1,,8.72,0,2,0,2,1,1,1
IBM20210294,2022-2,Ingeniería Biomédica,2021,Regular,79.1,79.1,2.13,77.45,1,2,0,0,1,13.0,6.0,2,2,0,0,1,0.0,9.98,0,1,0,1,1,0,1
IBM20210294,2023-1,Ingeniería Biomédica,2021,Regular,78.15,77.2,4.26,74.06,1,0,0,0,1,6.0,6.0,3,2,0,0,0,-1.9,7.38,0,1,0,1,1,1,0
IBM20210294,2023-2,Ingeniería Biomédica,2021,Regular,76.63,73.6,6.74,78.39,2,2,0,0,1,7.0,7.0,4,2,0,0,0,-4.55,5.59,0,0,0,0,2,0,0
IBM20210294,2024-1,Ingeniería Biomédica,2021,Regular,76.78,77.0,9.57,78.88,0,2,0,0,1,8.0,8.0,5,2,0,0,0,0.37,28.09,0,2,0,2,1,0,0
IBM20210298,2022-2,Ingeniería Biomédica,2021,Regular,74.9,74.9,3.55,67.98,1,3,0,0,2,17.0,10.0,1,3,1,1,0,0.0,39.53,1,0,1,0,1,1,0
IBM20210310,2023-1,Ingeniería Biomédica,2021,Regular,92.5,92.5,1.77,83.66,1,1,0,0,2,5.0,5.0,1,4,0,0,0,0.0,3.84,0,2,0,2,1,0,0
IBM20210310,2023-2,Ingeniería Biomédica,2021,Regular,86.35,80.2,4.26,70.32,3,2,0,0,2,7.0,7.0,2,4,0,0,0,-12.3,2.58,0,1,0,1,1,0,0
IBM20210310,2024-2,Ingeniería Biomédica,2021,Regular,86.57,87.0,6.38,76.9,0,2,0,0,2,6.0,6.0,3,5,0,0,0,0.65,7.81,0,0,0,0,1,0,0
IBM20210310,2025-1,Ingeniería Biomédica,2021,Regular,83.85,75.7,7.8,76.55,0,2,0,0,2,4.0,4.0,4,5,0,0,0,-10.87,8.09,0,1,0,1,0,0,0
IBM20210325,2022-1,Ingeniería Biomédica,2021,Irregular,88.6,88.6,2.84,86.31,1,1,0,0,1,8.0,8.0,1,2,0,0,0,0.0,3.31,0,1,0,1,1,1,0
IBM20210325,2022-2,Ingeniería Biomédica,2021,Irregular,90.6,92.6,4.96,81.9,1,1,0,0,1,6.0,6.0,2,2,0,0,0,4.0,4.68,0,2,0,2,2,0,0
IBM20210325,2023-2,Ingeniería Biomédica,2021,Irregular,86.73,79.0,7.09,80.41,1,0,0,0,1,6.0,6.0,3,3,0,0,0,-11.6,7.66,0,1,0,1,1,1,0
IBM20210325,2024-2,Ingeniería Biomédica,2021,Irregular,86.0,83.8,9.22,76.58,1,2,0,0,2,6.0,6.0,4,4,0,0,0,-2.93,9.76,0,0,0,0,2,1,0
IBM20210325,2025-1,Ingeniería Biomédica,2021,Irregular,85.08,81.4,10.64,77.83,2,0,0,0,2,4.0,4.0,5,4,0,0,0,-4.6,4.19,0,0,0,0,2,0,0
IBM20210330,2022-1,Ingeniería Biomédica,2021,Regular,70.0,,0.0,78.88,2,0,0,0,1,6.0,0.0,1,2,0,0,1,,2.65,0,2,0,2,0,0,1
IBM20210330,2023-2,Ingeniería Biomédica,2021,Irregular,69.0,69.0,0.0,69.13,2,1,0,1,2,7.0,0.0,2,4,1,1,0,0.0,9.62,1,1,1,1,1,0,0
IBM20210330,2024-1,Ingeniería Biomédica,2021,Irregular,74.38,75.72,3.19,61.16,2,4,1,1,4,22.0,9.0,3,4,2,3,0,6.72,83.74,3,2,3,2,1,0,0
IBM20210330,2024-2,Ingeniería Biomédica,2021,Irregular,71.78,58.8,3.19,59.78,2,4,2,1,5,6.0,0.0,4,4,1,4,0,-15.58,8.58,3,2,3,2,2,1,0
IBM20210335,2022-1,Ingeniería Biomédica,2021,Regular,70.0,,0.0,76.82,2,0,0,0,1,6.0,0.0,1,2,0,0,1,,9.45,0,0,0,0,1,1,1
IBM20210335,2023-2,Ingeniería Biomédica,2021,Regular,77.3,77.3,2.48,73.15,2,1,0,0,2,7.0,7.0,2,4,0,0,0,0.0,7.31,0,0,0,0,1,1,0
IBM20210335,2024-2,Ingeniería Biomédica,2021,Regular,79.95,82.6,4.61,77.92,0,0,0,0,2,6.0,6.0,3,5,0,0,0,5.3,6.19,0,0,0,0,0,0,0
IBM20220096,2022-1,Ingeniería Biomédica,2022,Irregular,86.4,86.4,2.48,82.88,2,0,0,0,0,7.0,7.0,1,0,0,0,0,0.0,5.39,0,1,0,1,2,1,0
IBM20220096,2023-1,Ingeniería Biomédica,2022,Irregular,88.8,91.2,4.61,85.35,1,2,0,0,0,6.0,6.0,2,1,0,0,0,4.8,5.98,0,1,0,1,2,0,0
IBM20220096,2023-2,Ingeniería Biomédica,2022,Irregular,88.2,87.0,6.74,84.99,1,2,0,0,0,6.0,6.0,3,1,0,0,0,-1.8,10.0,0,2,0,2,0,0,0
IBM20220115,2022-1,Ingeniería Biomédica,2022,Irregular,64.3,64.3,0.0,70.04,3,4,0,0,1,13.0,0.0,1,0,1,1,1,0.0,7.08,1,1,1,1,0,0,1
IBM20220115,2023-1,Ingeniería Biomédica,2022,Regular,75.45,86.6,2.13,81.77,2,2,0,0,1,6.0,6.0,2,1,0,1,0,22.3,8.54,0,0,0,0,0,1,0
IBM20220115,2024-1,Ingeniería Biomédica,2022,Irregular,73.5,69.6,2.13,69.99,2,3,0,0,3,4.0,0.0,3,2,1,2,0,-5.85,7.03,2,0,2,0,2,1,0
IBM20220125,2022-2,Ingeniería Biomédica,2022,Regular,79.65,79.65,4.61,83.47,0,1,0,0,0,13.0,13.0,1,1,0,0,0,0.0,8.7,0,1,0,2,0,0,0
IBM20220125,2023-1,Ingeniería Biomédica,2022,Regular,77.3,72.6,7.09,83.21,1,2,0,0,0,7.0,7.0,2,1,0,0,0,-7.05,3.63,0,1,0,1,2,0,0
IBM20220125,2023-2,Ingeniería Biomédica,2022,Regular,80.28,84.75,11.7,88.45,2,0,0,0,0,13.0,13.0,3,1,0,0,0,7.45,66.42,0,0,0,1,2,0,0
IBM20220125,2024-1,Ingeniería Biomédica,2022,Regular,80.73,83.0,13.83,81.76,2,2,0,0,0,6.0,6.0,4,1,0,0,0,2.72,7.34,0,0,0,0,0,0,0
IBM20220144,2022-1,Ingeniería Biomédica,2022,Irregular,64.7,64.7,0.0,67.49,3,4,0,0,1,13.0,0.0,1,0,1,1,1,0.0,6.34,1,2,1,2,3,0,1
IBM20220144,2022-2,Ingeniería Biomédica,2022,Regular,73.7,78.2,2.13,77.36,1,3,0,0,2,12.0,6.0,2,0,1,2,0,13.5,98.01,1,1,1,1,3,0,0
IBM20220144,2023-2,Ingeniería Biomédica,2022,Irregular,67.33,60.97,2.13,48.76,2,6,2,0,5,17.0,0.0,3,1,3,5,0,-12.73,30.95,4,0,4,0,4,1,0
IBM20220185,2022-1,Ingeniería Biomédica,2022,Irregular,60.6,60.6,0.0,72.94,1,4,0,0,1,7.0,0.0,1,0,1,1,0,0.0,2.73,2,0,2,0,2,1,0
IBM20220185,2023-1,Ingeniería Biomédica,2022,Irregular,67.43,70.85,2.48,71.07,2,2,0,0,2,13.0,7.0,2,1,1,2,0,10.25,150.06,1,2,1,2,2,0,0
IBM20220185,2024-1,Ingeniería Biomédica,2022,Irregular,68.62,69.8,4.61,57.24,3,4,2,0,5,16.0,6.0,3,2,2,4,0,2.37,50.43,3,2,3,2,1,1,0
IBM20220185,2024-2,Ingeniería Biomédica,2022,Irregular,69.21,72.8,6.03,63.89,1,1,0,0,5,4.0,4.0,4,2,0,4,0,4.18,3.76,1,0,1,0,3,1,0
IBM20220185,2025-1,Ingeniería Biomédica,2022,Irregular,68.75,65.5,6.03,59.33,3,3,2,0,6,6.0,0.0,5,2,1,5,0,-3.71,4.18,3,2,3,2,2,1,0
IBM20220193,2022-2,Ingeniería Biomédica,2022,Regular,75.0,75.0,2.84,77.0,0,2,0,0,0,8.0,8.0,1,1,0,0,0,0.0,5.8,0,1,0,1,2,0,0
IBM20220193,2023-2,Ingeniería Biomédica,2022,Regular,75.3,75.6,4.96,80.98,0,2,0,0,1,6.0,6.0,2,2,0,0,0,0.6,7.16,0,0,0,0,0,1,0
IBM20220193,2024-1,Ingeniería Biomédica,2022,Regular,70.22,65.15,7.09,65.58,2,2,0,0,2,12.0,6.0,3,2,1,1,0,-10.15,39.06,2,0,2,0,1,0,0
IBM20220193,2024-2,Ingeniería Biomédica,2022,Irregular,67.42,61.8,7.09,50.45,4,3,2,0,4,10.0,0.0,4,2,2,3,0,-8.42,34.81,3,0,3,0,3,1,0
IBM20220193,2025-1,Ingeniería Biomédica,2022,Irregular,71.36,95.0,9.22,77.75,3,0,0,0,4,6.0,6.0,5,2,0,3,0,27.58,7.53,1,0,1,0,2,1,0
IBM20220209,2022-2,Ingeniería Biomédica,2022,Regular,88.27,88.27,5.67,85.13,1,0,0,0,0,16.0,16.0,1,1,0,0,0,0.0,21.67,0,1,0,2,2,1,0
IBM20220218,2023-1,Ingeniería Biomédica,2022,Baja Temporal,81.05,81.05,2.13,36.43,4,2,4,0,2,11.0,6.0,1,2,1,1,0,0.0,220.52,1,0,3,0,2,2,0
IBM20220218,2023-2,Ingeniería Biomédica,2022,Baja Temporal,79.73,77.1,4.26,44.58,3,0,3,0,2,13.0,6.0,2,2,0,1,0,-3.95,5.63,0,1,2,1,4,1,1
IBM20220218,2024-2,Ingeniería Biomédica,2022,Baja Temporal,80.2,81.6,6.38,42.46,5,0,3,0,2,6.0,6.0,3,3,0,1,0,1.87,9.68,0,2,2,2,3,1,0
IBM20220218,2025-1,Ingeniería Biomédica,2022,Baja Temporal,82.19,84.83,10.64,51.5,2,0,3,0,2,12.0,12.0,4,3,0,1,0,4.63,48.39,0,3,2,4,2,2,0
IBM20220278,2022-1,Ingeniería Biomédica,2022,Regular,82.9,82.9,2.13,80.31,2,2,0,0,0,6.0,6.0,1,0,0,0,0,0.0,2.52,0,0,0,0,0,0,0
IBM20220278,2022-2,Ingeniería Biomédica,2022,Regular,75.07,71.15,4.26,67.38,2,1,0,0,1,10.0,6.0,2,0,1,1,0,-11.75,42.9,1,0,1,0,1,1,0
IBM20220278,2023-1,Ingeniería Biomédica,2022,Regular,74.45,72.6,6.38,83.74,0,0,0,0,1,6.0,6.0,3,0,0,1,0,-2.47,4.54,0,2,0,2,1,1,0
IBM20220278,2023-2,Ingeniería Biomédica,2022,Regular,75.12,76.45,9.93,77.19,0,2,0,0,1,10.0,10.0,4,0,0,1,0,2.0,7.56,0,2,0,2,1,0,0
IBM20220278,2024-1,Ingeniería Biomédica,2022,Regular,75.31,76.5,12.06,84.16,2,0,0,0,1,6.0,6.0,5,0,0,1,0,1.38,5.13,0,2,0,2,0,1,0
IBM20220295,2022-1,Ingeniería Biomédica,2022,Regular,70.0,,0.0,79.37,3,1,0,0,0,4.0,0.0,1,0,0,0,1,,9.8,0,2,0,2,2,0,1
IBM20220295,2022-2,Ingeniería Biomédica,2022,Regular,78.7,78.7,1.42,84.39,2,0,0,0,0,10.0,4.0,2,0,0,0,1,0.0,6.66,0,1,0,1,0,0,1
IBM20220359,2022-2,Ingeniería Biomédica,2022,Regular,78.2,78.2,3.9,84.66,1,1,0,0,0,11.0,11.0,1,1,0,0,0,0.0,37.21,0,2,0,2,1,0,0
IBM20220359,2024-2,Ingeniería Biomédica,2022,Regular,80.83,86.1,6.03,77.42,1,1,0,0,2,6.0,6.0,2,4,0,0,0,7.9,9.28,0,1,0,1,0,0,0
IBM20220362,2023-1,Ingeniería Biomédica,2022,Irregular,55.4,55.4,0.0,67.12,3,5,0,0,2,7.0,0.0,1,2,1,1,0,0.0,4.0,2,2,2,2,2,1,0
IBM20220362,2023-2,Ingeniería Biomédica,2022,Irregular,64.65,73.9,1.77,73.71,0,0,0,0,2,5.0,5.0,2,2,0,1,0,18.5,5.37,0,0,0,0,3,0,0
IBM20220362,2024-1,Ingeniería Biomédica,2022,Irregular,67.43,73.0,4.26,70.5,2,0,0,0,2,7.0,7.0,3,2,0,1,0,8.35,7.33,0,0,0,0,1,0,0
IBM20230006,2022-1,Ingeniería Biomédica,2023,Regular,72.65,72.65,3.9,78.84,2,2,0,0,0,11.0,11.0,1,0,0,0,0,0.0,2.1,0,1,0,2,0,1,0
IBM20230006,2022-2,Ingeniería Biomédica,2023,Regular,75.65,78.65,8.16,84.17,1,0,0,0,0,12.0,12.0,2,0,0,0,0,6.0,23.52,0,0,0,1,0,0,0
IBM20230013,2025-1,Ingeniería Biomédica,2023,Egresado,80.97,80.97,4.96,81.86,0,0,0,0,2,14.0,14.0,1,4,0,0,0,0.0,4.41,0,2,0,3,1,0,0
IBM20230025,2022-1,Ingeniería Biomédica,2023,Regular,71.1,71.1,2.13,85.17,1,2,0,0,0,6.0,6.0,1,0,0,0,0,0.0,5.19,0,2,0,2,1,1,0
IBM20230025,2023-1,Ingeniería Biomédica,2023,Regular,71.4,71.7,4.26,80.41,0,0,0,0,0,6.0,6.0,2,0,0,0,0,0.6,2.79,0,2,0,2,0,0,0
IBM20230025,2023-2,Ingeniería Biomédica,2023,Regular,72.07,73.4,6.74,79.73,3,2,0,0,0,7.0,7.0,3,0,0,0,0,2.0,7.65,0,2,0,2,1,1,0
IBM20230025,2024-1,Ingeniería Biomédica,2023,Regular,78.55,85.03,12.77,81.93,1,2,0,0,0,17.0,17.0,4,0,0,0,0,12.97,15.78,0,2,0,3,1,0,0
IBM20230064,2022-1,Ingeniería Biomédica,2023,Regular,72.4,72.4,2.13,80.16,1,2,0,0,0,19.0,6.0,1,0,0,0,2,0.0,4.48,0,0,0,0,1,0,1
IBM20230064,2022-2,Ingeniería Biomédica,2023,Irregular,65.45,58.5,2.13,71.78,3,4,0,0,1,6.0,0.0,2,0,1,1,0,-13.9,7.25,2,1,2,1,2,1,0
IBM20230064,2023-1,Ingeniería Biomédica,2023,Irregular,64.2,61.7,2.13,64.51,1,4,0,1,1,4.0,0.0,3,0,1,2,0,-3.75,5.23,1,1,1,1,3,0,0
IBM20230091,2022-1,Ingeniería Biomédica,2023,Regular,70.0,,0.0,80.2,2,0,0,0,0,4.0,0.0,1,0,0,0,1,,9.89,0,1,0,1,0,0,1
IBM20230091,2022-2,Ingeniería Biomédica,2023,Regular,70.3,70.3,2.13,81.12,1,2,0,0,0,6.0,6.0,2,0,0,0,0,0.0,4.52,0,1,0,1,0,0,0
IBM20230091,2023-1,Ingeniería Biomédica,2023,Regular,72.5,74.7,4.26,83.07,1,1,0,0,0,6.0,6.0,3,0,0,0,0,4.4,5.14,0,2,0,2,1,0,0
IBM20230091,2023-2,Ingeniería Biomédica,2023,Regular,75.93,82.8,6.74,83.31,1,1,0,0,0,7.0,7.0,4,0,0,0,0,10.3,9.97,0,0,0,0,1,1,0
IBM20230091,2024-1,Ingeniería Biomédica,2023,Regular,75.93,75.9,8.87,84.92,2,1,0,0,0,6.0,6.0,5,0,0,0,0,-0.03,3.85,0,2,0,2,2,0,0
IBM20230091,2025-1,Ingeniería Biomédica,2023,Regular,76.34,78.0,10.99,85.28,0,2,0,0,0,6.0,6.0,6,0,0,0,0,2.07,3.17,0,2,0,2,1,1,0
IBM20230131,2022-1,Ingeniería Biomédica,2023,Irregular,67.7,67.7,2.48,73.79,1,3,0,0,1,13.0,7.0,1,0,1,1,0,0.0,64.0,1,1,1,1,0,0,0
IBM20230131,2022-2,Ingeniería Biomédica,2023,Irregular,69.6,73.4,4.96,76.88,0,2,0,0,1,7.0,7.0,2,0,0,1,0,5.7,7.42,0,2,0,2,0,1,0
IBM20230131,2023-2,Ingeniería Biomédica,2023,Irregular,69.9,70.8,6.74,81.36,0,2,0,0,1,5.0,5.0,3,0,0,1,0,1.2,5.21,0,2,0,2,0,0,0
IBM20230228,2022-2,Ingeniería Biomédica,2023,Regular,95.2,95.2,3.55,91.57,0,2,0,0,0,10.0,10.0,1,0,0,0,0,0.0,5.29,0,0,0,1,2,1,0
IBM20230228,2023-1,Ingeniería Biomédica,2023,Regular,93.93,91.4,4.96,86.92,1,2,0,0,0,4.0,4.0,2,0,0,0,0,-3.8,2.06,0,2,0,2,1,1,0
IBM20230233,2022-2,Ingeniería Biomédica,2023,Regular,76.2,76.2,2.13,85.32,2,1,0,0,0,6.0,6.0,1,0,0,0,0,0.0,5.7,0,0,0,0,0,1,0
IBM20230233,2023-2,Ingeniería Biomédica,2023,Irregular,68.45,60.7,2.13,69.72,1,4,0,0,1,6.0,0.0,2,0,1,1,0,-15.5,7.35,2,1,2,1,1,1,0
IBM20230233,2025-1,Ingeniería Biomédica,2023,Regular,73.97,85.0,4.26,77.26,1,0,0,0,2,6.0,6.0,3,2,0,1,0,16.55,4.25,0,2,0,2,1,1,0
IBM20230257,2022-1,Ingeniería Biomédica,2023,Regular,70.2,70.2,2.84,84.91,2,1,0,0,0,13.0,8.0,1,0,0,0,1,0.0,7.58,0,2,0,2,1,1,1
IBM20230257,2023-1,Ingeniería Biomédica,2023,Irregular,62.4,58.5,2.84,61.72,4,5,1,0,2,12.0,0.0,2,0,2,2,0,-11.7,56.25,3,2,3,2,2,0,0
IBM20230257,2023-2,Ingeniería Biomédica,2023,Irregular,58.52,46.9,2.84,56.62,2,3,2,0,3,4.0,0.0,3,0,1,3,0,-15.5,4.98,3,2,3,2,3,1,0
IBM20230257,2024-2,Ingeniería Biomédica,2023,Irregular,64.38,87.8,4.96,82.39,0,0,0,0,3,6.0,6.0,4,0,0,3,0,29.27,7.69,1,0,1,0,0,0,0
IBM20230269,2022-1,Ingeniería Biomédica,2023,Regular,84.3,84.3,1.77,83.18,1,0,0,0,0,5.0,5.0,1,0,0,0,0,0.0,7.05,0,1,0,1,1,1,0
IBM20230269,2023-1,Ingeniería Biomédica,2023,Regular,75.1,65.9,1.77,71.54,2,3,0,0,1,4.0,0.0,2,0,1,1,0,-18.4,8.92,1,0,1,0,3,0,0
IBM20230269,2023-2,Ingeniería Biomédica,2023,Regular,80.7,91.9,3.9,82.97,0,0,0,0,1,6.0,6.0,3,0,0,1,0,16.8,8.39,0,0,0,0,1,0,0
IBM20230288,2022-1,Ingeniería Biomédica,2023,Irregular,58.1,58.1,0.0,65.47,1,2,0,1,0,6.0,0.0,1,0,1,1,0,0.0,5.09,1,2,1,2,3,0,0
IBM20230288,2022-2,Ingeniería Biomédica,2023,Regular,71.0,83.9,2.13,84.0,0,2,0,1,0,6.0,6.0,2,0,0,1,0,25.8,5.8,0,1,0,1,0,1,0
IBM20230288,2023-1,Ingeniería Biomédica,2023,Regular,71.33,71.65,3.9,74.2,0,3,0,1,1,11.0,5.0,3,0,1,2,0,0.65,5.06,1,1,1,1,2,1,0
IBM20230288,2023-2,Ingeniería Biomédica,2023,Irregular,68.54,57.4,3.9,69.6,1,3,0,1,2,4.0,0.0,4,0,1,3,0,-13.93,2.44,2,0,2,0,1,0,0
IBM20230288,2025-1,Ingeniería Biomédica,2023,Irregular,67.31,64.25,3.9,61.07,3,4,1,1,4,11.0,0.0,5,0,2,5,0,-4.29,9.3,3,1,3,1,1,0,0
IBM20230300,2022-1,Ingeniería Biomédica,2023,Regular,80.2,80.2,1.77,85.41,2,0,0,0,0,5.0,5.0,1,0,0,0,0,0.0,6.56,0,1,0,1,2,1,0
IBM20230300,2022-2,Ingeniería Biomédica,2023,Regular,72.95,65.7,1.77,71.51,2,2,0,0,1,4.0,0.0,2,0,1,1,0,-14.5,2.73,1,0,1,0,0,1,0
IBM20230300,2024-1,Ingeniería Biomédica,2023,Regular,76.28,79.6,6.03,78.44,1,1,0,0,1,12.0,12.0,3,0,0,1,0,6.65,14.44,0,0,0,1,0,0,0
IBM20230341,2023-1,Ingeniería Biomédica,2023,Regular,83.6,83.6,5.32,84.11,2,0,0,0,0,15.0,15.0,1,0,0,0,0,0.0,16.25,0,2,0,3,0,0,0
IBM20230351,2022-1,Ingeniería Biomédica,2023,Regular,78.7,78.7,1.42,78.94,0,0,0,0,0,10.0,4.0,1,0,0,0,1,0.0,2.99,0,1,0,1,1,1,1
IBM20230351,2022-2,Ingeniería Biomédica,2023,Regular,78.7,,1.42,80.6,2,1,0,0,0,6.0,0.0,2,0,0,0,1,,6.48,0,2,0,2,0,0,1
IBM20230372,2023-2,Ingeniería Biomédica,2023,Regular,70.4,70.4,2.13,81.25,0,2,0,0,0,6.0,6.0,1,1,0,0,0,0.0,6.5,0,2,0,2,2,0,0
IBM20230372,2024-1,Ingeniería Biomédica,2023,Regular,72.75,75.1,4.61,79.39,0,2,0,0,0,7.0,7.0,2,1,0,0,0,4.7,6.93,0,2,0,2,2,0,0
IBM20230372,2025-1,Ingeniería Biomédica,2023,Regular,75.53,81.1,6.74,83.74,1,2,0,0,1,6.0,6.0,3,2,0,0,0,8.35,9.77,0,1,0,1,0,1,0
IBM20240003,2022-1,Ingeniería Biomédica,2024,Regular,70.0,,0.0,76.59,1,1,0,0,0,4.0,0.0,1,0,0,0,1,,3.29,0,0,0,0,2,0,1
IBM20240003,2022-2,Ingeniería Biomédica,2024,Regular,93.8,93.8,2.13,86.89,2,1,0,0,0,6.0,6.0,2,0,0,0,0,0.0,8.63,0,0,0,0,2,0,0
IBM20240003,2023-1,Ingeniería Biomédica,2024,Regular,88.9,84.0,4.26,84.41,2,1,0,0,0,6.0,6.0,3,0,0,0,0,-9.8,8.69,0,1,0,1,2,1,0
IBM20240037,2022-1,Ingeniería Biomédica,2024,Regular,75.6,75.6,1.42,77.98,0,3,0,1,0,10.0,4.0,1,0,1,1,0,0.0,96.04,1,2,1,2,0,1,0
IBM20240037,2022-2,Ingeniería Biomédica,2024,Regular,77.1,80.1,3.19,79.29,0,2,0,1,0,5.0,5.0,2,0,0,1,0,4.5,5.3,0,2,0,2,0,0,0
IBM20240118,2023-1,Ingeniería Biomédica,2024,Regular,73.8,73.8,2.13,66.65,3,2,1,0,2,17.0,6.0,1,0,2,2,0,0.0,74.42,2,0,2,0,1,0,0
IBM20240118,2025-1,Ingeniería Biomédica,2024,Regular,74.22,75.5,4.26,80.12,0,2,0,0,2,6.0,6.0,2,1,0,2,0,1.7,5.22,0,0,0,0,0,0,0
IBM20240137,2022-2,Ingeniería Biomédica,2024,Regular,85.25,85.25,4.26,90.57,1,1,0,0,0,12.0,12.0,1,0,0,0,0,0.0,0.56,0,0,0,1,0,0,0
IBM20240137,2023-1,Ingeniería Biomédica,2024,Regular,80.83,72.0,6.38,81.13,0,1,0,0,0,6.0,6.0,2,0,0,0,0,-13.25,4.79,0,2,0,2,2,1,0
IBM20240145,2022-1,Ingeniería Biomédica,2024,Regular,70.0,,0.0,78.91,1,2,0,0,0,6.0,0.0,1,0,0,0,1,,6.44,0,1,0,1,0,1,1
IBM20240145,2022-2,Ingeniería Biomédica,2024,Regular,95.4,95.4,1.42,88.67,2,2,0,0,0,4.0,4.0,2,0,0,0,0,0.0,7.59,0,2,0,2,1,1,0
IBM20240145,2023-2,Ingeniería Biomédica,2024,Regular,84.9,74.4,2.84,77.0,2,2,0,0,0,4.0,4.0,3,0,0,0,0,-21.0,2.29,0,1,0,1,2,1,0
IBM20240145,2024-1,Ingeniería Biomédica,2024,Regular,83.83,81.7,4.96,81.35,1,0,0,0,0,6.0,6.0,4,0,0,0,0,-3.2,3.39,0,0,0,0,0,1,0
IBM20240161,2022-1,Ingeniería Biomédica,2024,Irregular,56.2,56.2,0.0,66.62,2,2,0,0,1,6.0,0.0,1,0,1,1,0,0.0,7.13,2,1,2,1,1,0,0
IBM20240161,2022-2,Ingeniería Biomédica,2024,Irregular,64.15,72.1,1.42,78.3,2,0,0,0,1,8.0,4.0,2,0,0,1,1,15.9,5.12,0,0,0,0,2,1,1
IBM20240161,2023-1,Ingeniería Biomédica,2024,Irregular,68.17,76.2,3.55,82.51,2,2,0,0,1,6.0,6.0,3,0,0,1,0,12.05,5.1,0,2,0,2,1,0,0
