id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IEN20200312,2022-2,Ingeniería en Energía,2020,67.45,60.9,1,1,0,12.0,4.55,64.47,12,2,3,3,0,3,0,3,Irregular,8.0,0.0,264,2,4,1,1,0,-13.1,2.47,2,1,2,1,3,0,0
IEN20200312,2025-1,Ingeniería en Energía,2020,75.33,83.2,3,1,0,22.0,8.33,64.65,11,2,3,0,0,3,0,5,Irregular,10.0,10.0,264,3,8,0,1,0,15.75,1.0,1,2,1,2,3,0,0
IEN20200313,2022-1,Ingeniería en Energía,2020,82.6,82.6,1,0,2,6.0,2.27,71.9,10,2,1,2,0,2,0,2,Regular,19.0,6.0,264,1,4,0,0,2,0.0,2.64,0,1,0,1,1,1,1
IEN20200313,2022-2,Ingeniería en Energía,2020,82.6,,1,0,1,6.0,2.27,80.48,5,2,1,1,0,1,0,2,Regular,6.0,0.0,264,2,4,0,0,1,,4.51,0,1,0,1,0,1,1
IEN20200313,2023-1,Ingeniería en Energía,2020,76.87,74.0,2,1,0,12.0,4.55,67.56,10,2,3,2,0,2,0,3,Irregular,12.0,6.0,264,3,4,1,1,0,-8.6,96.04,2,1,2,1,1,1,0
IEN20200319,2022-1,Ingeniería en Energía,2020,79.8,79.8,1,0,0,5.0,1.89,70.11,11,1,1,2,0,1,0,2,Regular,5.0,5.0,264,1,4,0,0,0,0.0,7.95,0,1,0,1,1,0,0
IEN20200319,2024-1,Ingeniería en Energía,2020,76.77,75.25,3,0,0,17.0,6.44,68.9,8,2,2,0,0,1,0,3,Irregular,12.0,12.0,264,2,7,0,0,0,-4.55,18.92,1,1,1,2,0,1,0
IEN20200324,2022-1,Ingeniería en Energía,2020,70.0,,0,0,1,0.0,0.0,70.96,11,3,0,2,0,2,0,2,Regular,7.0,0.0,264,1,4,0,0,1,,9.28,0,0,0,0,2,0,1
IEN20200324,2022-2,Ingeniería en Energía,2020,85.37,85.37,3,0,0,16.0,6.06,77.48,9,2,1,0,0,3,0,2,Regular,16.0,16.0,264,2,4,0,0,0,0.0,9.21,0,1,0,2,3,0,0
IEN20200324,2023-2,Ingeniería en Energía,2020,87.44,89.0,7,0,0,38.0,14.39,72.14,10,1,1,1,0,2,0,2,Regular,22.0,22.0,264,3,5,0,0,0,3.63,7.06,0,1,0,2,1,1,0
IEN20200358,2022-2,Ingeniería en Energía,2020,71.5,71.5,1,0,1,5.0,1.89,67.37,11,2,2,0,0,4,0,2,Regular,11.0,5.0,264,1,5,0,0,1,0.0,4.72,0,2,0,2,3,1,1
IEN20200358,2023-1,Ingeniería en Energía,2020,76.17,78.5,3,0,0,17.0,6.44,68.26,11,3,2,2,0,1,0,2,Regular,12.0,12.0,264,2,5,0,0,0,7.0,0.49,0,2,0,2,1,0,0
IEN20200374,2022-2,Ingeniería en Energía,2020,85.0,85.0,1,0,0,5.0,1.89,74.41,9,1,0,2,0,1,0,2,Regular,5.0,5.0,264,1,5,0,0,0,0.0,9.71,0,0,0,0,1,0,0
IEN20200374,2023-1,Ingeniería en Energía,2020,77.25,69.5,1,1,0,5.0,1.89,59.98,12,3,4,2,2,2,0,3,Irregular,7.0,0.0,264,2,5,1,1,0,-15.5,7.97,2,2,3,2,2,0,0
IEN20200374,2023-2,Ingeniería en Energía,2020,75.47,71.9,2,1,0,11.0,4.17,70.8,10,3,3,2,0,1,0,3,Irregular,6.0,6.0,264,3,5,0,1,0,-5.35,5.79,1,2,1,2,1,0,0
IEN20200374,2024-1,Ingeniería en Energía,2020,78.5,87.6,3,1,0,17.0,6.44,78.8,9,1,3,2,0,1,0,3,Irregular,6.0,6.0,264,4,5,0,1,0,12.13,6.16,1,2,1,2,1,0,0
IEN20200374,2025-1,Ingeniería en Energía,2020,77.72,74.6,4,1,0,21.0,7.95,67.9,9,0,1,2,0,2,0,4,Irregular,4.0,4.0,264,5,6,0,1,0,-3.9,2.33,1,0,1,0,1,1,0
IEN20200379,2022-1,Ingeniería en Energía,2020,83.9,83.9,1,0,1,6.0,2.27,75.86,7,0,2,0,0,3,0,2,Regular,10.0,6.0,264,1,4,0,0,1,0.0,4.71,0,2,0,2,2,1,1
IEN20200379,2022-2,Ingeniería en Energía,2020,83.9,,1,0,1,6.0,2.27,78.71,6,2,0,1,0,2,0,2,Regular,6.0,0.0,264,2,4,0,0,1,,7.2,0,0,0,0,1,1,1
IEN20200381,2022-1,Ingeniería en Energía,2020,81.6,81.6,1,0,0,6.0,2.27,74.03,8,1,0,0,0,2,0,2,Regular,6.0,6.0,264,1,4,0,0,0,0.0,4.72,0,0,0,0,2,0,0
IEN20200381,2022-2,Ingeniería en Energía,2020,85.25,88.9,2,0,0,12.0,4.55,79.67,5,0,0,0,0,2,0,2,Regular,6.0,6.0,264,2,4,0,0,0,7.3,2.7,0,0,0,0,1,1,0
IEN20200381,2023-2,Ingeniería en Energía,2020,84.38,83.5,4,0,0,22.0,8.33,72.18,7,2,2,0,0,0,0,2,Regular,10.0,10.0,264,3,5,0,0,0,-1.75,40.96,0,2,0,2,0,0,0
IEN20210011,2022-1,Ingeniería en Energía,2021,71.9,71.9,1,0,0,6.0,2.27,81.28,7,2,1,1,0,1,0,1,Irregular,6.0,6.0,264,1,2,0,0,0,0.0,8.2,0,1,0,1,1,0,0
IEN20210011,2022-2,Ingeniería en Energía,2021,71.25,70.6,2,0,0,12.0,4.55,80.16,6,2,1,0,0,3,0,1,Irregular,6.0,6.0,264,2,2,0,0,0,-1.3,2.01,0,1,0,1,2,1,0
IEN20210011,2023-2,Ingeniería en Energía,2021,71.1,70.8,3,0,0,18.0,6.82,72.01,8,2,2,0,0,2,0,1,Irregular,6.0,6.0,264,3,3,0,0,0,-0.45,9.88,0,2,0,2,1,1,0
IEN20210011,2024-1,Ingeniería en Energía,2021,74.97,86.6,4,0,0,22.0,8.33,79.92,7,1,0,2,0,3,0,1,Irregular,4.0,4.0,264,4,3,0,0,0,15.5,4.18,0,0,0,0,2,1,0
IEN20210011,2024-2,Ingeniería en Energía,2021,78.4,82.97,7,0,0,38.0,14.39,78.7,7,1,3,0,0,3,0,1,Irregular,16.0,16.0,264,5,3,0,0,0,7.99,24.87,0,3,0,4,2,1,0
IEN20210011,2025-1,Ingeniería en Energía,2021,79.03,81.25,9,0,0,48.0,18.18,79.07,6,1,0,2,0,2,0,1,Irregular,10.0,10.0,264,6,3,0,0,0,2.85,49.7,0,0,0,1,1,1,0
IEN20210035,2022-1,Ingeniería en Energía,2021,70.0,,0,0,1,0.0,0.0,76.67,8,3,2,0,0,1,0,1,Regular,4.0,0.0,264,1,2,0,0,1,,3.88,0,2,0,2,1,0,1
IEN20210035,2022-2,Ingeniería en Energía,2021,78.35,78.35,2,0,0,12.0,4.55,76.47,7,3,2,2,0,2,0,1,Regular,12.0,12.0,264,2,2,0,0,0,0.0,23.52,0,2,0,2,1,1,0
IEN20210035,2023-1,Ingeniería en Energía,2021,78.58,78.8,4,0,0,20.0,7.58,81.12,7,0,2,1,0,2,0,1,Regular,8.0,8.0,264,3,2,0,0,0,0.45,3.61,0,2,0,2,2,0,0
IEN20210035,2023-2,Ingeniería en Energía,2021,79.14,81.4,5,0,0,26.0,9.85,76.88,7,0,0,0,0,0,0,1,Regular,6.0,6.0,264,4,2,0,0,0,2.83,3.32,0,0,0,0,0,0,0
IEN20210040,2022-2,Ingeniería en Energía,2021,65.7,65.7,1,1,1,6.0,2.27,67.66,9,2,2,4,0,3,0,2,Irregular,18.0,6.0,264,1,3,1,1,1,0.0,110.25,2,0,2,0,3,0,1
IEN20210045,2022-1,Ingeniería en Energía,2021,84.7,84.7,1,0,0,12.0,4.55,84.71,4,0,1,0,0,2,0,1,Regular,12.0,12.0,264,1,2,0,0,0,0.0,4.47,0,1,0,1,2,0,0
IEN20210045,2022-2,Ingeniería en Energía,2021,82.8,80.9,2,0,0,16.0,6.06,78.62,7,1,0,1,0,0,0,1,Regular,4.0,4.0,264,2,2,0,0,0,-3.8,8.52,0,0,0,0,0,0,0
IEN20210045,2023-1,Ingeniería en Energía,2021,82.27,81.2,3,0,0,22.0,8.33,81.3,5,2,2,0,0,3,0,1,Regular,6.0,6.0,264,3,2,0,0,0,-1.6,2.17,0,2,0,2,2,1,0
IEN20210045,2023-2,Ingeniería en Energía,2021,80.95,77.0,4,0,0,28.0,10.61,83.0,7,2,2,2,0,1,0,1,Regular,6.0,6.0,264,4,2,0,0,0,-5.27,8.82,0,2,0,2,0,1,0
IEN20210045,2024-2,Ingeniería en Energía,2021,78.62,73.95,6,0,0,39.0,14.77,77.13,8,1,2,1,0,1,0,1,Regular,11.0,11.0,264,5,3,0,0,0,-7.0,14.82,0,2,0,2,0,1,0
IEN20210045,2025-1,Ingeniería en Energía,2021,78.71,79.0,8,0,0,49.0,18.56,74.84,8,1,0,0,0,1,0,1,Regular,10.0,10.0,264,6,3,0,0,0,0.38,11.56,0,0,0,1,0,1,0
IEN20210139,2022-2,Ingeniería en Energía,2021,90.6,90.6,1,0,0,5.0,1.89,80.27,8,0,0,2,0,3,0,1,Regular,5.0,5.0,264,1,3,0,0,0,0.0,9.52,0,0,0,0,2,1,0
IEN20210139,2023-1,Ingeniería en Energía,2021,87.65,84.7,2,0,0,10.0,3.79,78.99,6,0,1,0,0,0,0,1,Regular,5.0,5.0,264,2,3,0,0,0,-5.9,7.67,0,1,0,1,0,0,0
IEN20210139,2024-1,Ingeniería en Energía,2021,81.98,76.3,4,0,0,21.0,7.95,74.25,7,0,2,0,0,3,0,2,Regular,11.0,11.0,264,3,4,0,0,0,-11.35,2.25,0,2,0,2,2,1,0
IEN20210139,2024-2,Ingeniería en Energía,2021,80.3,73.6,5,0,0,27.0,10.23,69.73,9,2,0,1,0,1,0,2,Regular,6.0,6.0,264,4,4,0,0,0,-8.38,8.17,0,0,0,0,1,0,0
IEN20210139,2025-1,Ingeniería en Energía,2021,79.06,75.95,7,0,0,39.0,14.77,74.66,10,3,1,2,0,3,0,2,Regular,12.0,12.0,264,5,4,0,0,0,-4.35,6.0,0,1,0,2,2,1,0
IEN20210146,2022-1,Ingeniería en Energía,2021,70.0,,0,0,1,0.0,0.0,76.95,9,3,2,2,0,1,0,1,Regular,5.0,0.0,264,1,2,0,0,1,,8.03,0,2,0,2,1,0,1
IEN20210146,2022-2,Ingeniería en Energía,2021,82.7,82.7,1,0,0,8.0,3.03,76.53,7,2,2,2,0,1,0,1,Regular,8.0,8.0,264,2,2,0,0,0,0.0,9.93,0,2,0,2,1,0,0
IEN20210146,2025-1,Ingeniería en Energía,2021,79.1,75.5,2,0,0,14.0,5.3,64.18,13,3,1,2,0,2,0,3,Irregular,6.0,6.0,264,3,6,0,0,0,-7.2,8.77,1,0,1,0,2,0,0
IEN20210159,2022-1,Ingeniería en Energía,2021,57.1,57.1,0,1,0,0.0,0.0,61.95,11,2,3,3,0,2,0,2,Irregular,6.0,0.0,264,1,2,1,1,0,0.0,6.54,2,1,2,1,2,0,0
IEN20210159,2022-2,Ingeniería en Energía,2021,57.45,57.8,0,2,0,0.0,0.0,58.98,11,1,3,3,2,2,0,3,Irregular,7.0,0.0,264,2,2,1,2,0,0.7,3.87,2,1,3,1,1,1,0
IEN20210159,2023-1,Ingeniería en Energía,2021,65.55,73.65,2,2,0,12.0,4.55,70.99,11,0,2,0,0,2,0,3,Irregular,12.0,12.0,264,3,2,0,2,0,16.2,9.3,1,1,1,2,1,1,0
IEN20210175,2022-1,Ingeniería en Energía,2021,70.0,,0,0,2,0.0,0.0,73.75,10,1,1,1,0,4,0,1,Regular,10.0,0.0,264,1,2,0,0,2,,7.34,0,1,0,1,3,1,1
IEN20210175,2022-2,Ingeniería en Energía,2021,74.7,74.7,1,0,0,6.0,2.27,80.65,7,2,0,1,0,1,0,1,Regular,6.0,6.0,264,2,2,0,0,0,0.0,3.57,0,0,0,0,1,0,0
IEN20210221,2022-1,Ingeniería en Energía,2021,70.6,70.6,1,0,0,7.0,2.65,72.42,9,1,1,1,0,2,0,1,Regular,7.0,7.0,264,1,2,0,0,0,0.0,9.07,0,1,0,1,2,0,0
IEN20210221,2022-2,Ingeniería en Energía,2021,77.05,83.5,2,0,0,13.0,4.92,76.53,8,0,0,2,0,3,0,1,Regular,6.0,6.0,264,2,2,0,0,0,12.9,8.65,0,0,0,0,2,1,0
IEN20210221,2023-1,Ingeniería en Energía,2021,66.45,55.85,2,2,0,13.0,4.92,49.01,15,4,5,4,2,3,0,3,Irregular,12.0,0.0,264,3,2,2,2,0,-21.2,8.12,3,2,3,2,2,1,0
IEN20210221,2023-2,Ingeniería en Energía,2021,64.68,57.6,2,3,0,13.0,4.92,55.85,14,3,3,2,2,3,0,4,Irregular,6.0,0.0,264,4,2,1,3,0,-8.85,2.78,2,1,3,1,3,0,0
IEN20210221,2024-1,Ingeniería en Energía,2021,63.93,60.2,2,4,0,13.0,4.92,57.67,13,3,4,3,2,3,0,5,Irregular,4.0,0.0,264,5,2,1,4,0,-4.48,3.72,3,1,3,1,2,1,0
IEN20210234,2022-1,Ingeniería en Energía,2021,82.0,82.0,3,0,0,15.0,5.68,80.47,8,2,1,0,0,0,0,1,Irregular,15.0,15.0,264,1,2,0,0,0,0.0,12.33,0,1,0,2,0,0,0
IEN20210245,2022-1,Ingeniería en Energía,2021,90.9,90.9,1,0,0,6.0,2.27,79.0,5,0,0,1,0,1,0,1,Regular,6.0,6.0,264,1,2,0,0,0,0.0,9.08,0,0,0,0,0,1,0
IEN20210245,2022-2,Ingeniería en Energía,2021,81.05,71.2,2,0,0,11.0,4.17,71.3,11,3,0,0,0,2,0,1,Regular,5.0,5.0,264,2,2,0,0,0,-19.7,2.89,0,0,0,0,2,0,0
IEN20210245,2023-1,Ingeniería en Energía,2021,79.43,77.8,4,0,0,23.0,8.71,76.09,10,0,1,2,0,2,0,1,Regular,12.0,12.0,264,3,2,0,0,0,-3.25,40.96,0,1,0,2,1,1,0
IEN20210245,2023-2,Ingeniería en Energía,2021,81.06,87.6,5,0,0,29.0,10.98,82.31,7,2,2,2,0,1,0,1,Regular,6.0,6.0,264,4,2,0,0,0,8.17,8.38,0,2,0,2,0,1,0
IEN20210245,2024-2,Ingeniería en Energía,2021,78.2,63.9,5,1,0,29.0,10.98,60.71,13,2,3,3,0,2,0,2,Regular,6.0,0.0,264,5,3,1,1,0,-17.16,4.83,2,1,2,1,1,1,0
IEN20210270,2023-1,Ingeniería en Energía,2021,83.4,83.4,2,0,0,13.0,4.92,81.08,6,0,1,0,0,1,0,2,Regular,13.0,13.0,264,1,4,0,0,0,0.0,121.0,0,1,0,2,0,1,0
IEN20210270,2024-2,Ingeniería en Energía,2021,81.43,77.5,3,0,0,19.0,7.2,73.39,7,0,2,0,0,3,0,3,Irregular,6.0,6.0,264,2,6,0,0,0,-5.9,5.92,1,1,1,1,2,1,0
IEN20210270,2025-1,Ingeniería en Energía,2021,79.78,78.78,7,1,0,43.0,16.29,60.82,12,2,3,2,0,4,0,4,Irregular,30.0,24.0,264,3,6,1,1,0,-2.65,45.12,2,1,2,2,3,1,0
IEN20210271,2022-1,Ingeniería en Energía,2021,70.0,,0,0,1,0.0,0.0,73.06,7,1,1,0,0,1,0,1,Regular,6.0,0.0,264,1,2,0,0,1,,3.51,0,1,0,1,1,0,1
IEN20210271,2022-2,Ingeniería en Energía,2021,76.7,76.7,1,0,0,8.0,3.03,82.33,4,1,1,1,0,2,0,1,Regular,8.0,8.0,264,2,2,0,0,0,0.0,7.54,0,1,0,1,2,0,0
IEN20210271,2023-1,Ingeniería en Energía,2021,79.95,83.2,2,0,0,14.0,5.3,82.69,4,2,0,2,0,1,0,1,Regular,6.0,6.0,264,3,2,0,0,0,6.5,4.17,0,0,0,0,1,0,0
IEN20210271,2024-1,Ingeniería en Energía,2021,77.47,72.5,3,0,0,20.0,7.58,73.9,10,0,0,1,0,3,0,1,Regular,6.0,6.0,264,4,3,0,0,0,-7.45,9.98,0,0,0,0,2,1,0
IEN20210271,2025-1,Ingeniería en Energía,2021,78.33,78.97,7,0,0,43.0,16.29,74.88,10,1,1,2,0,4,0,2,Regular,23.0,23.0,264,5,4,0,0,0,1.51,11.29,0,1,0,2,3,1,0
IEN20210274,2022-1,Ingeniería en Energía,2021,70.0,,0,0,1,0.0,0.0,79.75,5,1,2,1,0,0,0,1,Regular,12.0,0.0,264,1,2,0,0,1,,3.06,0,2,0,2,0,0,1
IEN20210274,2022-2,Ingeniería en Energía,2021,75.3,75.3,1,0,2,4.0,1.52,77.58,8,0,0,1,0,1,0,1,Regular,15.0,4.0,264,2,2,0,0,2,0.0,9.98,0,0,0,0,0,1,1
IEN20210274,2023-2,Ingeniería en Energía,2021,82.65,90.0,2,0,0,9.0,3.41,86.14,5,2,2,2,0,1,0,1,Regular,5.0,5.0,264,3,3,0,0,0,14.7,3.62,0,2,0,2,1,0,0
IEN20210274,2024-1,Ingeniería en Energía,2021,84.13,87.1,3,0,0,14.0,5.3,78.5,7,2,0,0,0,1,0,1,Regular,5.0,5.0,264,4,3,0,0,0,4.45,2.47,0,0,0,0,0,1,0
IEN20210274,2025-1,Ingeniería en Energía,2021,77.83,71.53,6,0,0,30.0,11.36,71.56,10,3,3,1,0,2,0,2,Regular,16.0,16.0,264,5,4,0,0,0,-12.6,0.06,0,3,0,4,1,1,0
IEN20210301,2022-1,Ingeniería en Energía,2021,69.05,69.05,1,1,0,4.0,1.52,66.25,10,2,3,2,0,3,0,2,Irregular,10.0,4.0,264,1,2,1,1,0,0.0,9.3,1,2,1,2,2,1,0
IEN20210301,2022-2,Ingeniería en Energía,2021,68.9,68.6,1,2,0,4.0,1.52,62.06,12,2,4,1,0,1,0,3,Irregular,6.0,0.0,264,2,2,1,2,0,-0.45,2.35,2,2,2,2,1,0,0
IEN20210318,2022-2,Ingeniería en Energía,2021,89.45,89.45,2,0,1,11.0,4.17,85.89,5,0,1,2,0,2,0,1,Regular,17.0,11.0,264,1,3,0,0,1,0.0,22.56,0,1,0,2,1,1,1
IEN20210318,2023-2,Ingeniería en Energía,2021,91.1,94.4,3,0,0,17.0,6.44,75.11,7,3,0,2,0,3,0,2,Regular,6.0,6.0,264,2,4,0,0,0,4.95,6.84,0,0,0,0,2,1,0
IEN20210318,2024-1,Ingeniería en Energía,2021,90.5,88.7,4,0,0,24.0,9.09,81.42,7,1,0,2,0,0,0,2,Regular,7.0,7.0,264,3,4,0,0,0,-2.4,7.42,0,0,0,0,0,0,0
IEN20210318,2025-1,Ingeniería en Energía,2021,90.09,89.53,7,0,0,41.0,15.53,79.97,8,2,3,0,0,2,0,2,Regular,17.0,17.0,264,4,5,0,0,0,-0.97,1.04,0,3,0,4,1,1,0
IEN20210332,2022-2,Ingeniería en Energía,2021,80.2,80.2,2,0,0,11.0,4.17,80.18,5,2,0,0,0,3,0,1,Regular,11.0,11.0,264,1,3,0,0,0,0.0,7.29,0,0,0,1,2,1,0
IEN20210332,2023-1,Ingeniería en Energía,2021,79.9,79.3,3,0,0,17.0,6.44,75.36,7,1,2,0,0,1,0,1,Regular,6.0,6.0,264,2,3,0,0,0,-0.9,2.58,0,2,0,2,0,1,0
IEN20210332,2023-2,Ingeniería en Energía,2021,80.45,82.1,4,0,0,23.0,8.71,77.06,6,2,2,1,0,0,0,1,Regular,6.0,6.0,264,3,3,0,0,0,2.2,6.57,0,2,0,2,0,0,0
IEN20210332,2024-1,Ingeniería en Energía,2021,83.46,95.5,5,0,0,27.0,10.23,83.88,6,1,0,1,0,1,0,1,Regular,4.0,4.0,264,4,3,0,0,0,15.05,5.86,0,0,0,0,1,0,0
IEN20210332,2024-2,Ingeniería en Energía,2021,83.93,86.3,6,0,0,33.0,12.5,84.33,7,0,0,1,0,1,0,1,Regular,6.0,6.0,264,5,3,0,0,0,2.84,7.55,0,0,0,0,0,1,0
IEN20210332,2025-1,Ingeniería en Energía,2021,84.89,90.6,7,0,0,39.0,14.77,82.02,4,0,1,0,0,0,0,1,Regular,6.0,6.0,264,6,3,0,0,0,6.67,3.19,0,1,0,1,0,0,0
IEN20210348,2022-2,Ingeniería en Energía,2021,84.2,84.2,1,0,0,6.0,2.27,75.14,8,0,1,1,0,2,0,1,Regular,6.0,6.0,264,1,3,0,0,0,0.0,7.02,0,1,0,1,1,1,0
IEN20210348,2023-1,Ingeniería en Energía,2021,84.92,85.17,4,0,0,24.0,9.09,78.32,7,1,2,2,0,2,0,1,Regular,18.0,18.0,264,2,3,0,0,0,0.97,12.62,0,2,0,3,2,0,0
IEN20210350,2022-1,Ingeniería en Energía,2021,64.8,64.8,0,2,0,0.0,0.0,29.62,22,4,5,3,4,5,1,2,Baja Temporal,17.0,0.0,264,1,2,2,2,0,0.0,13.69,3,2,4,2,3,2,1
IEN20210350,2023-1,Ingeniería en Energía,2021,67.75,70.7,1,3,0,5.0,1.89,32.22,20,4,2,1,4,5,1,3,Baja Temporal,15.0,5.0,264,2,3,1,3,0,5.9,9.0,2,0,4,0,4,1,1
IEN20210350,2024-2,Ingeniería en Energía,2021,63.28,45.4,1,4,0,5.0,1.89,14.32,26,6,5,5,4,8,1,5,Baja Temporal,11.0,0.0,264,3,5,1,4,0,-22.35,2.59,3,2,4,2,5,3,1
IEN20220009,2022-1,Ingeniería en Energía,2022,70.0,,0,0,1,0.0,0.0,85.0,5,0,2,0,0,1,0,0,Regular,6.0,0.0,264,1,0,0,0,1,,9.43,0,2,0,2,1,0,1
IEN20220009,2022-2,Ingeniería en Energía,2022,67.3,67.3,1,1,1,6.0,2.27,66.32,12,3,2,2,0,3,0,1,Irregular,16.0,6.0,264,2,0,1,1,1,0.0,20.25,1,1,1,1,3,0,1
IEN20220015,2022-2,Ingeniería en Energía,2022,93.3,93.3,1,0,0,6.0,2.27,88.1,3,1,0,2,0,1,0,0,Regular,6.0,6.0,264,1,1,0,0,0,0.0,6.41,0,0,0,0,0,1,0
IEN20220015,2023-2,Ingeniería en Energía,2022,90.6,87.9,2,0,0,10.0,3.79,86.98,6,2,1,2,0,3,0,1,Regular,4.0,4.0,264,2,2,0,0,0,-5.4,3.6,0,1,0,1,2,1,0
IEN20220015,2024-2,Ingeniería en Energía,2022,81.93,64.6,2,1,0,10.0,3.79,62.99,12,2,2,4,0,2,0,2,Regular,6.0,0.0,264,3,3,1,1,0,-26.0,8.95,2,0,2,0,1,1,0
IEN20220015,2025-1,Ingeniería en Energía,2022,80.17,78.85,6,1,0,30.0,11.36,78.01,8,0,3,2,0,0,0,2,Regular,20.0,20.0,264,4,3,0,1,0,-3.08,18.26,0,3,0,4,0,0,0
IEN20220023,2023-2,Ingeniería en Energía,2022,82.8,82.8,2,0,0,14.0,5.3,77.46,9,0,1,2,0,2,0,1,Regular,14.0,14.0,264,1,3,0,0,0,0.0,36.0,0,1,0,2,2,0,0
IEN20220023,2024-2,Ingeniería en Energía,2022,83.73,85.6,3,0,0,20.0,7.58,81.42,4,0,0,2,0,1,0,2,Regular,6.0,6.0,264,2,4,0,0,0,2.8,8.07,0,0,0,0,0,1,0
IEN20220023,2025-1,Ingeniería en Energía,2022,82.47,78.7,4,0,0,26.0,9.85,77.91,5,2,0,0,0,1,0,2,Regular,6.0,6.0,264,3,4,0,0,0,-5.03,6.37,0,0,0,0,1,0,0
IEN20220060,2022-1,Ingeniería en Energía,2022,70.0,,0,0,1,0.0,0.0,76.37,7,0,0,0,0,0,0,0,Regular,8.0,0.0,264,1,0,0,0,1,,3.63,0,0,0,0,0,0,1
IEN20220060,2024-1,Ingeniería en Energía,2022,50.2,50.2,0,1,0,0.0,0.0,64.08,11,1,3,5,0,3,0,2,Irregular,4.0,0.0,264,2,3,1,1,0,0.0,7.17,2,1,2,1,3,0,0
IEN20220060,2025-1,Ingeniería en Energía,2022,60.55,70.9,1,1,0,6.0,2.27,70.04,11,3,2,0,0,4,0,3,Irregular,6.0,6.0,264,3,4,0,1,0,20.7,5.43,1,1,1,1,3,1,0
IEN20220067,2022-1,Ingeniería en Energía,2022,78.6,78.6,1,0,0,8.0,3.03,87.98,5,0,2,0,0,0,0,0,Irregular,8.0,8.0,264,1,0,0,0,0,0.0,7.62,0,2,0,2,0,0,0
IEN20220067,2022-2,Ingeniería en Energía,2022,72.05,65.5,1,1,0,8.0,3.03,73.35,8,2,1,2,0,2,0,1,Irregular,5.0,0.0,264,2,0,1,1,0,-13.1,7.1,1,0,1,0,2,0,0
IEN20220067,2025-1,Ingeniería en Energía,2022,64.0,55.95,1,3,0,8.0,3.03,49.57,15,2,5,5,2,4,0,5,Irregular,12.0,0.0,264,3,4,2,3,0,-16.1,24.5,4,1,4,1,3,1,0
IEN20220071,2022-2,Ingeniería en Energía,2022,76.75,76.75,2,0,0,10.0,3.79,77.75,6,0,0,2,0,3,0,0,Regular,10.0,10.0,264,1,1,0,0,0,0.0,4.2,0,0,0,1,2,1,0
IEN20220071,2023-1,Ingeniería en Energía,2022,77.73,79.7,3,0,0,16.0,6.06,83.19,4,1,0,1,0,1,0,0,Regular,6.0,6.0,264,2,1,0,0,0,2.95,6.61,0,0,0,0,1,0,0
IEN20220071,2023-2,Ingeniería en Energía,2022,79.07,83.1,4,0,0,22.0,8.33,82.42,4,0,1,0,0,2,0,0,Regular,6.0,6.0,264,3,1,0,0,0,5.37,2.26,0,1,0,1,1,1,0
IEN20220080,2022-1,Ingeniería en Energía,2022,70.0,70.0,1,0,1,5.0,1.89,84.52,6,0,2,0,0,2,0,0,Regular,13.0,5.0,264,1,0,0,0,1,0.0,5.44,0,2,0,2,2,0,1
IEN20220080,2024-2,Ingeniería en Energía,2022,73.55,77.1,2,0,0,10.0,3.79,69.82,10,1,1,0,0,2,0,2,Regular,5.0,5.0,264,2,4,0,0,0,7.1,3.16,0,1,0,1,1,1,0
IEN20220080,2025-1,Ingeniería en Energía,2022,72.7,71.0,3,0,0,14.0,5.3,70.15,8,1,2,2,0,1,0,2,Regular,4.0,4.0,264,3,4,0,0,0,-2.55,9.24,0,2,0,2,0,1,0
IEN20220081,2022-1,Ingeniería en Energía,2022,82.45,82.45,2,0,0,17.0,6.44,81.29,6,2,1,1,0,2,0,0,Irregular,17.0,17.0,264,1,0,0,0,0,0.0,30.8,0,1,0,2,1,1,0
IEN20220081,2022-2,Ingeniería en Energía,2022,82.2,81.7,3,0,0,25.0,9.47,88.12,6,0,0,1,0,2,0,0,Irregular,8.0,8.0,264,2,0,0,0,0,-0.75,9.11,0,0,0,0,2,0,0
IEN20220081,2024-1,Ingeniería en Energía,2022,83.23,86.3,4,0,0,31.0,11.74,80.31,8,1,2,0,0,2,0,1,Irregular,6.0,6.0,264,3,2,0,0,0,4.1,8.5,0,2,0,2,2,0,0
IEN20220081,2024-2,Ingeniería en Energía,2022,85.3,93.6,5,0,0,37.0,14.02,87.1,5,1,1,2,0,2,0,1,Irregular,6.0,6.0,264,4,2,0,0,0,10.37,7.82,0,1,0,1,2,0,0
IEN20220081,2025-1,Ingeniería en Energía,2022,83.9,80.4,7,0,0,50.0,18.94,84.02,4,1,2,0,0,2,0,1,Irregular,13.0,13.0,264,5,2,0,0,0,-4.9,7.29,0,2,0,2,2,0,0
