id_estudiante,id_periodo,programa,cohorte,promedio_general,promedio_periodo,materias_aprobadas,materias_reprobadas,materias_en_curso,creditos_acumulados,porcentaje_avance,porcentaje_asistencia,faltas,retardos,num_tutorias,num_asesorias,num_incidencias,num_permisos,recursamientos,rezago_materias,estatus_academico,creditos_inscritos_periodo,creditos_aprobados_periodo,creditos_totales_plan,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto,student_profile_id,program_id,sexo
IBM20220185,2024-2,Ingeniería Biomédica,2022,69.21,72.8,3,4,0,17.0,6.03,59.49,14,2,2,1,1,5,0,6,Irregular,4.0,4.0,282,4,4,0,4,0,4.18,3.76,2,0,2,0,3,2,0,5b67f8f4-6f97-4e1b-8af4-3060553b8274,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220185,2025-1,Ingeniería Biomédica,2022,68.75,65.5,3,5,0,17.0,6.03,53.73,14,3,5,3,2,4,0,7,Irregular,6.0,0.0,282,5,5,1,5,0,-3.71,4.18,3,2,3,2,2,2,0,5b67f8f4-6f97-4e1b-8af4-3060553b8274,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220193,2022-2,Ingeniería Biomédica,2022,75.0,75.0,1,0,0,8.0,2.84,77.0,7,0,1,2,0,2,0,0,Regular,8.0,8.0,282,1,1,0,0,0,0.0,5.8,0,1,0,1,2,0,0,0dfe970a-4082-437b-9740-fca0c06ee353,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220193,2023-2,Ingeniería Biomédica,2022,75.3,75.6,2,0,0,14.0,4.96,79.78,6,0,0,2,0,1,0,1,Regular,6.0,6.0,282,2,3,0,0,0,0.6,7.16,0,0,0,0,0,1,0,0dfe970a-4082-437b-9740-fca0c06ee353,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220193,2024-1,Ingeniería Biomédica,2022,70.22,65.15,3,1,0,20.0,7.09,61.18,11,3,2,2,0,1,0,3,Irregular,12.0,6.0,282,3,4,1,1,0,-10.15,39.06,2,0,2,0,1,0,0,0dfe970a-4082-437b-9740-fca0c06ee353,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220193,2024-2,Ingeniería Biomédica,2022,67.42,61.8,3,3,0,20.0,7.09,46.05,16,4,3,3,2,5,0,5,Irregular,10.0,0.0,282,4,4,2,3,0,-8.42,34.81,3,0,3,0,4,1,0,0dfe970a-4082-437b-9740-fca0c06ee353,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20220193,2025-1,Ingeniería Biomédica,2022,71.36,95.0,4,3,0,26.0,9.22,72.15,8,3,1,0,0,3,0,5,Irregular,6.0,6.0,282,5,5,0,3,0,27.58,7.53,1,0,1,0,2,1,0,0dfe970a-4082-437b-9740-fca0c06ee353,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230006,2022-1,Ingeniería Biomédica,2023,72.65,72.65,2,0,0,11.0,3.9,78.84,8,2,1,2,0,1,0,0,Regular,11.0,11.0,282,1,0,0,0,0,0.0,2.1,0,1,0,2,0,1,0,9fe9fcff-5e37-4f12-8c44-622da06aaad8,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230006,2022-2,Ingeniería Biomédica,2023,75.65,78.65,4,0,0,23.0,8.16,84.17,7,1,0,0,0,0,0,0,Regular,12.0,12.0,282,2,0,0,0,0,6.0,23.52,0,0,0,1,0,0,0,9fe9fcff-5e37-4f12-8c44-622da06aaad8,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230013,2025-1,Ingeniería Biomédica,2023,80.97,80.97,3,0,0,14.0,4.96,77.46,6,1,3,0,0,1,0,3,Egresado,14.0,14.0,282,1,6,0,0,0,0.0,4.41,1,2,1,3,1,0,0,e18ce514-3d46-4a9a-8991-fdbad91eff32,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230025,2022-1,Ingeniería Biomédica,2023,71.1,71.1,1,0,0,6.0,2.13,85.17,6,1,2,2,0,2,0,0,Regular,6.0,6.0,282,1,0,0,0,0,0.0,5.19,0,2,0,2,1,1,0,e0fa2ec4-ebd3-4f3c-8d09-6da19cdc5929,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230025,2023-1,Ingeniería Biomédica,2023,71.4,71.7,2,0,0,12.0,4.26,80.41,5,0,2,0,0,0,0,0,Regular,6.0,6.0,282,2,0,0,0,0,0.6,2.79,0,2,0,2,0,0,0,e0fa2ec4-ebd3-4f3c-8d09-6da19cdc5929,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230025,2023-2,Ingeniería Biomédica,2023,72.07,73.4,3,0,0,19.0,6.74,79.73,5,3,2,2,0,2,0,0,Regular,7.0,7.0,282,3,0,0,0,0,2.0,7.65,0,2,0,2,1,1,0,e0fa2ec4-ebd3-4f3c-8d09-6da19cdc5929,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230025,2024-1,Ingeniería Biomédica,2023,78.55,85.03,6,0,0,36.0,12.77,81.93,5,1,2,2,0,1,0,0,Regular,17.0,17.0,282,4,0,0,0,0,12.97,15.78,0,2,0,3,1,0,0,e0fa2ec4-ebd3-4f3c-8d09-6da19cdc5929,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230064,2022-1,Ingeniería Biomédica,2023,72.4,72.4,1,0,2,6.0,2.13,80.16,5,1,0,2,0,1,0,0,Regular,19.0,6.0,282,1,0,0,0,2,0.0,4.48,0,0,0,0,1,0,1,d3fb5857-cc93-4fd7-8d13-91e6a53713b7,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230064,2022-2,Ingeniería Biomédica,2023,65.45,58.5,1,1,0,6.0,2.13,71.78,9,3,3,4,0,3,0,1,Irregular,6.0,0.0,282,2,0,1,1,0,-13.9,7.25,2,1,2,1,2,1,0,d3fb5857-cc93-4fd7-8d13-91e6a53713b7,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230064,2023-1,Ingeniería Biomédica,2023,64.2,61.7,1,2,0,6.0,2.13,62.51,11,1,3,4,0,3,0,2,Irregular,4.0,0.0,282,3,0,1,2,0,-3.75,5.23,2,1,2,1,3,0,0,d3fb5857-cc93-4fd7-8d13-91e6a53713b7,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230091,2022-1,Ingeniería Biomédica,2023,70.0,,0,0,1,0.0,0.0,80.2,6,2,1,0,0,0,0,0,Regular,4.0,0.0,282,1,0,0,0,1,,9.89,0,1,0,1,0,0,1,ec5a4afb-6f28-4827-989d-60daf590ff91,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230091,2022-2,Ingeniería Biomédica,2023,70.3,70.3,1,0,0,6.0,2.13,81.12,6,1,1,2,0,0,0,0,Regular,6.0,6.0,282,2,0,0,0,0,0.0,4.52,0,1,0,1,0,0,0,ec5a4afb-6f28-4827-989d-60daf590ff91,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230091,2023-1,Ingeniería Biomédica,2023,72.5,74.7,2,0,0,12.0,4.26,83.07,7,1,2,1,0,1,0,0,Regular,6.0,6.0,282,3,0,0,0,0,4.4,5.14,0,2,0,2,1,0,0,ec5a4afb-6f28-4827-989d-60daf590ff91,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230091,2023-2,Ingeniería Biomédica,2023,75.93,82.8,3,0,0,19.0,6.74,83.31,5,1,0,1,0,2,0,0,Regular,7.0,7.0,282,4,0,0,0,0,10.3,9.97,0,0,0,0,1,1,0,ec5a4afb-6f28-4827-989d-60daf590ff91,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230091,2024-1,Ingeniería Biomédica,2023,75.93,75.9,4,0,0,25.0,8.87,84.92,6,2,2,1,0,2,0,0,Regular,6.0,6.0,282,5,0,0,0,0,-0.03,3.85,0,2,0,2,2,0,0,ec5a4afb-6f28-4827-989d-60daf590ff91,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230091,2025-1,Ingeniería Biomédica,2023,76.34,78.0,5,0,0,31.0,10.99,84.08,3,1,2,2,0,2,0,0,Regular,6.0,6.0,282,6,1,0,0,0,2.07,3.17,0,2,0,2,1,1,0,ec5a4afb-6f28-4827-989d-60daf590ff91,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230131,2022-1,Ingeniería Biomédica,2023,67.7,67.7,1,1,0,7.0,2.48,73.79,7,1,2,3,0,0,0,1,Irregular,13.0,7.0,282,1,0,1,1,0,0.0,64.0,1,1,1,1,0,0,0,0c1ceb94-8c7c-4afe-ace5-c7597c553240,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230131,2022-2,Ingeniería Biomédica,2023,69.6,73.4,2,1,0,14.0,4.96,76.88,6,0,2,2,0,1,0,1,Irregular,7.0,7.0,282,2,0,0,1,0,5.7,7.42,0,2,0,2,0,1,0,0c1ceb94-8c7c-4afe-ace5-c7597c553240,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20230131,2023-2,Ingeniería Biomédica,2023,69.9,70.8,3,1,0,19.0,6.74,81.36,6,0,2,2,0,0,0,1,Irregular,5.0,5.0,282,3,0,0,1,0,1.2,5.21,0,2,0,2,0,0,0,0c1ceb94-8c7c-4afe-ace5-c7597c553240,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240003,2022-1,Ingeniería Biomédica,2024,70.0,,0,0,1,0.0,0.0,76.59,7,1,0,1,0,2,0,0,Regular,4.0,0.0,282,1,0,0,0,1,,3.29,0,0,0,0,2,0,1,e3731617-b1ca-41aa-9f6f-057d10ac83b9,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240003,2022-2,Ingeniería Biomédica,2024,93.8,93.8,1,0,0,6.0,2.13,86.89,3,2,0,1,0,2,0,0,Regular,6.0,6.0,282,2,0,0,0,0,0.0,8.63,0,0,0,0,2,0,0,e3731617-b1ca-41aa-9f6f-057d10ac83b9,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240003,2023-1,Ingeniería Biomédica,2024,88.9,84.0,2,0,0,12.0,4.26,84.41,7,2,1,1,0,3,0,0,Regular,6.0,6.0,282,3,0,0,0,0,-9.8,8.69,0,1,0,1,2,1,0,e3731617-b1ca-41aa-9f6f-057d10ac83b9,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240037,2022-1,Ingeniería Biomédica,2024,75.6,75.6,1,1,0,4.0,1.42,75.98,7,0,3,3,0,1,0,1,Regular,10.0,4.0,282,1,0,1,1,0,0.0,96.04,1,2,1,2,0,1,0,ccc776c2-08d1-46dc-8afe-a231aeddfc06,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240037,2022-2,Ingeniería Biomédica,2024,77.1,80.1,2,1,0,9.0,3.19,77.29,6,0,2,2,0,0,0,1,Regular,5.0,5.0,282,2,0,0,1,0,4.5,5.3,0,2,0,2,0,0,0,ccc776c2-08d1-46dc-8afe-a231aeddfc06,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240118,2023-1,Ingeniería Biomédica,2024,73.8,73.8,1,2,0,6.0,2.13,66.65,10,3,2,2,1,1,0,2,Regular,17.0,6.0,282,1,0,2,2,0,0.0,74.42,2,0,2,0,1,0,0,8b7df9f1-1633-471d-b700-d154ab9b330a,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240118,2025-1,Ingeniería Biomédica,2024,74.22,75.5,2,2,0,12.0,4.26,76.92,6,0,1,2,0,0,0,3,Irregular,6.0,6.0,282,2,2,0,2,0,1.7,5.22,1,0,1,0,0,0,0,8b7df9f1-1633-471d-b700-d154ab9b330a,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240137,2022-2,Ingeniería Biomédica,2024,85.25,85.25,2,0,0,12.0,4.26,90.57,2,1,0,1,0,0,0,0,Regular,12.0,12.0,282,1,0,0,0,0,0.0,0.56,0,0,0,1,0,0,0,67b08588-0753-4810-af87-296f555ab2d7,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240137,2023-1,Ingeniería Biomédica,2024,80.83,72.0,3,0,0,18.0,6.38,81.13,6,0,2,1,0,3,0,0,Regular,6.0,6.0,282,2,0,0,0,0,-13.25,4.79,0,2,0,2,2,1,0,67b08588-0753-4810-af87-296f555ab2d7,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240145,2022-1,Ingeniería Biomédica,2024,70.0,,0,0,1,0.0,0.0,78.91,7,1,1,2,0,1,0,0,Regular,6.0,0.0,282,1,0,0,0,1,,6.44,0,1,0,1,0,1,1,ba6e2a2a-ae32-438b-932f-bf6f532d9e5a,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240145,2022-2,Ingeniería Biomédica,2024,95.4,95.4,1,0,0,4.0,1.42,88.67,5,2,2,2,0,2,0,0,Regular,4.0,4.0,282,2,0,0,0,0,0.0,7.59,0,2,0,2,1,1,0,ba6e2a2a-ae32-438b-932f-bf6f532d9e5a,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240145,2023-2,Ingeniería Biomédica,2024,84.9,74.4,2,0,0,8.0,2.84,77.0,6,2,1,2,0,3,0,0,Regular,4.0,4.0,282,3,0,0,0,0,-21.0,2.29,0,1,0,1,2,1,0,ba6e2a2a-ae32-438b-932f-bf6f532d9e5a,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240145,2024-1,Ingeniería Biomédica,2024,83.83,81.7,3,0,0,14.0,4.96,81.35,6,1,0,0,0,1,0,0,Regular,6.0,6.0,282,4,0,0,0,0,-3.2,3.39,0,0,0,0,0,1,0,ba6e2a2a-ae32-438b-932f-bf6f532d9e5a,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240161,2022-1,Ingeniería Biomédica,2024,56.2,56.2,0,1,0,0.0,0.0,66.62,10,2,3,2,0,1,0,1,Irregular,6.0,0.0,282,1,0,1,1,0,0.0,7.13,2,1,2,1,1,0,0,98c7e2ac-3d06-46aa-800a-3cd9724316e1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240161,2022-2,Ingeniería Biomédica,2024,64.15,72.1,1,1,1,4.0,1.42,78.3,5,2,0,0,0,3,0,1,Irregular,8.0,4.0,282,2,0,0,1,1,15.9,5.12,0,0,0,0,2,1,1,98c7e2ac-3d06-46aa-800a-3cd9724316e1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240161,2023-1,Ingeniería Biomédica,2024,68.17,76.2,2,1,0,10.0,3.55,82.51,6,2,2,2,0,1,0,1,Irregular,6.0,6.0,282,3,0,0,1,0,12.05,5.1,0,2,0,2,1,0,0,98c7e2ac-3d06-46aa-800a-3cd9724316e1,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240169,2022-1,Ingeniería Biomédica,2024,70.0,,0,0,1,0.0,0.0,79.9,6,0,1,2,0,0,0,0,Regular,6.0,0.0,282,1,0,0,0,1,,9.94,0,1,0,1,0,0,1,61e0ae2a-64a5-4b1f-94b5-1cce1c07d5ce,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240169,2023-1,Ingeniería Biomédica,2024,62.8,62.8,0,1,0,0.0,0.0,64.29,10,1,2,2,0,2,0,1,Irregular,7.0,0.0,282,2,0,1,1,0,0.0,3.39,1,1,1,1,2,0,0,61e0ae2a-64a5-4b1f-94b5-1cce1c07d5ce,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240169,2023-2,Ingeniería Biomédica,2024,69.37,72.65,1,2,0,7.0,2.48,73.28,7,2,3,1,0,1,0,2,Irregular,11.0,7.0,282,3,0,1,2,0,9.85,23.52,1,2,1,2,0,1,0,61e0ae2a-64a5-4b1f-94b5-1cce1c07d5ce,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240169,2024-1,Ingeniería Biomédica,2024,70.03,72.0,2,2,0,14.0,4.96,72.1,8,3,1,1,0,2,0,2,Regular,7.0,7.0,282,4,0,0,2,0,2.63,2.7,0,1,0,1,1,1,0,61e0ae2a-64a5-4b1f-94b5-1cce1c07d5ce,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240169,2024-2,Ingeniería Biomédica,2024,70.28,71.3,3,2,0,20.0,7.09,74.38,7,2,2,1,0,0,0,2,Regular,6.0,6.0,282,5,0,0,2,0,1.27,9.16,0,2,0,2,0,0,0,61e0ae2a-64a5-4b1f-94b5-1cce1c07d5ce,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240190,2022-1,Ingeniería Biomédica,2024,98.6,98.6,1,0,2,6.0,2.13,94.2,4,1,2,1,0,1,0,0,Regular,14.0,6.0,282,1,0,0,0,2,0.0,5.87,0,2,0,2,0,1,1,9030f3c1-2e57-4e8e-b189-e4dca795ab8e,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240198,2022-1,Ingeniería Biomédica,2024,46.3,46.3,0,1,0,0.0,0.0,61.24,12,3,3,4,0,4,0,1,Irregular,6.0,0.0,282,1,0,1,1,0,0.0,8.99,2,1,2,1,3,1,0,7dd7b738-ec3a-4167-a5ac-fa39f2df2e9f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240198,2023-1,Ingeniería Biomédica,2024,66.4,76.45,2,1,0,11.0,3.9,79.64,8,1,1,2,0,2,0,1,Irregular,11.0,11.0,282,2,0,0,1,0,30.15,9.92,0,1,0,2,2,0,0,7dd7b738-ec3a-4167-a5ac-fa39f2df2e9f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240198,2023-2,Ingeniería Biomédica,2024,62.17,49.5,2,2,0,11.0,3.9,59.67,13,2,4,4,2,2,0,2,Irregular,7.0,0.0,282,3,0,1,2,0,-16.9,5.82,2,2,3,2,2,0,0,7dd7b738-ec3a-4167-a5ac-fa39f2df2e9f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IBM20240198,2024-1,Ingeniería Biomédica,2024,64.25,68.4,3,3,0,17.0,6.03,69.09,11,1,2,3,0,2,0,3,Irregular,12.0,6.0,282,4,0,1,3,0,6.23,125.44,2,0,2,0,1,1,0,7dd7b738-ec3a-4167-a5ac-fa39f2df2e9f,4bfc2139-1f2b-47d7-af54-c1a3101dd410,
IDS20200012,2022-1,Ingeniería en Desarrollo de Software,2020,68.1,68.1,0,1,1,0.0,0.0,60.8,11,1,4,1,0,3,0,4,Irregular,12.0,0.0,270,1,6,1,1,1,0.0,3.16,2,2,2,2,2,1,1,71dd5d49-fd08-4b4a-bd8c-1ff34cfb8367,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200012,2023-1,Ingeniería en Desarrollo de Software,2020,76.1,84.1,1,1,0,6.0,2.22,64.87,10,1,2,1,0,4,0,5,Irregular,6.0,6.0,270,2,8,0,1,0,16.0,7.48,1,1,1,1,3,1,0,71dd5d49-fd08-4b4a-bd8c-1ff34cfb8367,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200012,2024-2,Ingeniería en Desarrollo de Software,2020,75.87,75.4,2,1,0,12.0,4.44,66.78,10,2,1,2,0,4,0,5,Irregular,6.0,6.0,270,3,8,0,1,0,-0.7,5.26,1,0,1,0,3,1,0,71dd5d49-fd08-4b4a-bd8c-1ff34cfb8367,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200012,2025-1,Ingeniería en Desarrollo de Software,2020,77.12,80.9,3,1,0,16.0,5.93,65.47,12,2,3,2,0,2,0,5,Irregular,4.0,4.0,270,4,8,0,1,0,5.03,9.21,1,2,1,2,2,0,0,71dd5d49-fd08-4b4a-bd8c-1ff34cfb8367,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200026,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,1,0.0,0.0,63.51,11,1,3,0,0,4,0,3,Irregular,12.0,0.0,270,1,6,0,0,1,,7.25,1,2,1,2,3,1,1,2fb9ac35-5efb-4d7b-930a-0ff0fcdfa333,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200026,2022-2,Ingeniería en Desarrollo de Software,2020,65.1,65.1,0,1,0,0.0,0.0,61.62,14,4,3,2,0,2,0,4,Irregular,8.0,0.0,270,2,6,1,1,0,0.0,6.73,2,1,2,1,2,0,0,2fb9ac35-5efb-4d7b-930a-0ff0fcdfa333,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200026,2024-2,Ingeniería en Desarrollo de Software,2020,71.83,75.2,2,1,0,12.0,4.44,58.38,13,4,2,1,1,2,0,5,Irregular,12.0,12.0,270,3,8,0,1,0,10.1,0.81,1,1,1,2,1,1,0,2fb9ac35-5efb-4d7b-930a-0ff0fcdfa333,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200026,2025-1,Ingeniería en Desarrollo de Software,2020,70.4,68.25,3,2,0,16.0,5.93,52.84,14,4,4,1,2,5,0,6,Irregular,8.0,4.0,270,4,8,1,2,0,-3.58,74.82,2,2,3,2,3,2,0,2fb9ac35-5efb-4d7b-930a-0ff0fcdfa333,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200055,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,1,0.0,0.0,67.45,12,0,1,1,0,3,0,3,Irregular,7.0,0.0,270,1,6,0,0,1,,7.19,1,0,1,0,2,1,1,b89038f2-3593-4035-a1d7-747c74c06aa2,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200055,2022-2,Ingeniería en Desarrollo de Software,2020,83.3,83.3,1,0,0,4.0,1.48,71.67,9,3,2,2,0,4,0,3,Irregular,4.0,4.0,270,2,6,0,0,0,0.0,7.2,1,1,1,1,3,1,0,b89038f2-3593-4035-a1d7-747c74c06aa2,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200065,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,1,0.0,0.0,38.09,18,5,2,0,3,6,0,3,Baja Temporal,7.0,0.0,270,1,6,0,0,1,,6.55,1,1,2,1,4,2,1,0ed086be-5514-4b87-9ed6-4e8f8403ec96,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200065,2022-2,Ingeniería en Desarrollo de Software,2020,89.0,89.0,1,0,0,4.0,1.48,44.08,17,2,2,1,3,4,0,3,Baja Temporal,4.0,4.0,270,2,6,0,0,0,0.0,7.82,1,1,2,1,2,2,0,0ed086be-5514-4b87-9ed6-4e8f8403ec96,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200066,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,1,0.0,0.0,65.34,10,2,1,2,0,3,0,3,Irregular,6.0,0.0,270,1,6,0,0,1,,4.72,1,0,1,0,2,1,1,73b15453-8066-4fea-9b9b-c60cb56dcbf6,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200066,2023-1,Ingeniería en Desarrollo de Software,2020,54.6,54.6,0,1,0,0.0,0.0,44.76,18,4,4,3,2,5,0,5,Irregular,8.0,0.0,270,2,8,1,1,0,0.0,8.56,3,1,3,1,4,1,0,73b15453-8066-4fea-9b9b-c60cb56dcbf6,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200066,2025-1,Ingeniería en Desarrollo de Software,2020,52.33,51.2,0,3,0,0.0,0.0,40.07,17,4,4,6,2,5,0,7,Irregular,10.0,0.0,270,3,8,2,3,0,-3.4,176.89,4,0,4,0,3,2,0,73b15453-8066-4fea-9b9b-c60cb56dcbf6,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200078,2025-1,Ingeniería en Desarrollo de Software,2020,64.9,64.9,0,1,0,0.0,0.0,51.09,17,3,3,2,2,4,0,5,Irregular,4.0,0.0,270,1,8,1,1,0,0.0,5.14,2,1,3,1,3,1,0,ab4209c0-9efb-4f38-8a68-89599d0ebc0c,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200099,2022-1,Ingeniería en Desarrollo de Software,2020,70.0,,0,0,2,0.0,0.0,66.88,11,2,1,1,0,2,0,3,Irregular,12.0,0.0,270,1,6,0,0,2,,7.6,1,0,1,0,2,0,1,111bc459-aa6d-40c0-b69c-89235fc7a772,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200099,2022-2,Ingeniería en Desarrollo de Software,2020,55.55,55.55,1,1,0,4.0,1.48,52.59,14,3,4,5,2,5,0,4,Irregular,8.0,4.0,270,2,6,1,1,0,0.0,359.1,2,2,3,2,3,2,0,111bc459-aa6d-40c0-b69c-89235fc7a772,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200101,2024-2,Ingeniería en Desarrollo de Software,2020,69.9,69.9,1,1,0,6.0,2.22,58.67,14,2,2,3,2,3,0,5,Irregular,11.0,6.0,270,1,8,1,1,0,0.0,49.0,2,0,3,0,3,0,0,7773aa82-efd7-4763-864e-44bb47014857,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200114,2022-1,Ingeniería en Desarrollo de Software,2020,77.9,77.9,1,0,0,6.0,2.22,66.53,13,1,3,2,0,2,0,3,Irregular,6.0,6.0,270,1,6,0,0,0,0.0,4.32,1,2,1,2,1,1,0,7cb1c2f2-6e94-47bc-b7e5-7fda44f26eb3,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200114,2023-1,Ingeniería en Desarrollo de Software,2020,72.0,69.05,2,1,0,10.0,3.7,54.93,14,2,2,3,2,2,0,5,Irregular,10.0,4.0,270,2,8,1,1,0,-8.85,7.56,2,0,3,0,2,0,0,7cb1c2f2-6e94-47bc-b7e5-7fda44f26eb3,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200114,2023-2,Ingeniería en Desarrollo de Software,2020,71.1,68.4,2,2,0,10.0,3.7,53.93,13,4,4,2,2,3,0,6,Irregular,4.0,0.0,270,3,8,1,2,0,-3.6,5.2,2,2,3,2,2,1,0,7cb1c2f2-6e94-47bc-b7e5-7fda44f26eb3,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200117,2022-2,Ingeniería en Desarrollo de Software,2020,90.3,90.3,1,0,0,4.0,1.48,73.65,8,2,1,2,0,2,0,3,Irregular,4.0,4.0,270,1,7,0,0,0,0.0,5.93,1,0,1,0,1,1,0,c945386d-2c28-4b13-8b3e-a7d342982f51,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200117,2023-2,Ingeniería en Desarrollo de Software,2020,90.05,89.8,2,0,0,11.0,4.07,70.69,9,2,1,0,0,3,0,4,Irregular,7.0,7.0,270,2,8,0,0,0,-0.5,6.84,1,0,1,0,2,1,0,c945386d-2c28-4b13-8b3e-a7d342982f51,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200152,2022-1,Ingeniería en Desarrollo de Software,2020,72.45,72.45,2,0,0,10.0,3.7,64.25,10,3,1,2,0,2,0,3,Irregular,10.0,10.0,270,1,6,0,0,0,0.0,2.4,1,0,1,1,2,0,0,09ebfb3b-e727-4ae9-b8be-a758a82e0669,b055337f-2a07-447d-8138-9163aee34a3b,
IDS20200152,2022-2,Ingeniería en Desarrollo de Software,2020,64.57,48.8,2,1,0,10.0,3.7,48.37,17,4,5,3,2,5,0,4,Irregular,7.0,0.0,270,2,6,1,1,0,-23.65,5.11,3,2,3,2,4,1,0,09ebfb3b-e727-4ae9-b8be-a758a82e0669,b055337f-2a07-447d-8138-9163aee34a3b,
