document_id,descriptor_hash
IDS20230323::Mayo-Agosto 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230323::Septiembre-Diciembre 2022,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20230323::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230334::Enero-Abril 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20230334::Septiembre-Diciembre 2022,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20230334::Septiembre-Diciembre 2023,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20230357::Enero-Abril 2023,da7c2147027ed877f398cfed1fdd48d3186a1220a6b0ef05c295cc5724fb0057
IDS20230357::Septiembre-Diciembre 2022,6f36a422d75f45edb56456947a408164a1a2171b0d1d595c933b10843ebb96ad
IDS20240036::Enero-Abril 2023,794c24e064bbbef8c7c5ba640c4be542ce940b09b9331f74c117b0dc7431b77c
IDS20240036::Mayo-Agosto 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20240076::Mayo-Agosto 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20240076::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20240104::Enero-Abril 2023,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IDS20240104::Mayo-Agosto 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20240104::Septiembre-Diciembre 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20240134::Enero-Abril 2023,2af406a0889336f448c1c6eec87efcc4873d9436abca33cd720787686aff5ec0
IDS20240134::Septiembre-Diciembre 2023,556f1f57af599d9ef53addfb02cf358cf4187f70835eedc689ed31c0625582f6
IDS20240154::Mayo-Agosto 2023,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20240154::Septiembre-Diciembre 2022,70d991425fb7eec56180cb86cda2c30560b9f5611049af748460126314515b83
IDS20240154::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20240182::Septiembre-Diciembre 2023,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20240187::Mayo-Agosto 2023,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20240187::Septiembre-Diciembre 2022,4fbfc36cc015f749cab38339c9cbac047dee0e2705e2acf7bcdf3795eaf501b4
IDS20240187::Septiembre-Diciembre 2023,5faf1674e91b7e02455f9a7e23344c08dbb6d94ba2120163daf2af6cab60b737
IDS20240246::Septiembre-Diciembre 2022,6fbbda4be87bc7428bdf92764e17d9e668ef95dae4776cbb02cfcfe58768536e
IDS20240253::Enero-Abril 2023,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20240253::Mayo-Agosto 2023,f4521e80c78965f9e3a2ad654072618edd565658fcfeb17c8b736452e6b97552
IDS20240253::Septiembre-Diciembre 2022,996ae7f8ac8d3d0a816314c2a923524e962bc05379503a44d9ff77843dda2935
IDS20240253::Septiembre-Diciembre 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20240256::Mayo-Agosto 2023,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20240256::Septiembre-Diciembre 2022,853ece92122c9ef49b2180ba7139a4769a1c6ca316d058747a0b78732f4ed2f5
IDS20240256::Septiembre-Diciembre 2023,530b32d315edde6068719c69a2dd9e1d2ec46bee16dc2cdef3eb12ecb03ab974
IDS20240272::Enero-Abril 2023,4fbfc36cc015f749cab38339c9cbac047dee0e2705e2acf7bcdf3795eaf501b4
IDS20240272::Septiembre-Diciembre 2022,7445bd8150446e652cdc1ce988c715ce52097c37c6f1af73ea256ee5f09ae147
IEN20200008::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200008::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200019::Enero-Abril 2023,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20200019::Mayo-Agosto 2023,7fdf753e3cc7f787fd373a5d7a6a7acdeb26fd9dbeed982304a91d013cbb5369
IEN20200019::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200019::Septiembre-Diciembre 2023,51625aa453ff65f6cf40740318782225172314d132b3730f7b13a1ad8797ea81
IEN20200032::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200052::Enero-Abril 2023,f1e8060c43717d64000fdd63ff1899150e6b300061c1840ee776f73255e5e602
IEN20200052::Mayo-Agosto 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200052::Septiembre-Diciembre 2022,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200052::Septiembre-Diciembre 2023,e8293f88d0b98878e3150f1b1a5e3b07084b5640be60464cdaaedf091bfd8774
IEN20200086::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200086::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200086::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200100::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200100::Septiembre-Diciembre 2023,c9a16a73a59115ed044ec0593aa82967abed02907e702f8bb83ff928c7fc287f
IEN20200109::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200109::Septiembre-Diciembre 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200112::Enero-Abril 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200112::Mayo-Agosto 2023,4f154a5aa3cb7ab3269fe90c308c792de48a9310ffdf8e434e431b2c77c1d09c
IEN20200112::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200121::Enero-Abril 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200121::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200121::Septiembre-Diciembre 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200122::Septiembre-Diciembre 2022,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200129::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200129::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200132::Enero-Abril 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200132::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200132::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200132::Septiembre-Diciembre 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200136::Enero-Abril 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200136::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200136::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200136::Septiembre-Diciembre 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200143::Enero-Abril 2023,cbfaf62909d0ab2268f8b25d004623264d8304de22ee5c9919b116e6efb70fa5
IEN20200143::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200143::Septiembre-Diciembre 2022,cbfaf62909d0ab2268f8b25d004623264d8304de22ee5c9919b116e6efb70fa5
IEN20200143::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200160::Enero-Abril 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200160::Mayo-Agosto 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200160::Septiembre-Diciembre 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200162::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200162::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200163::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200163::Septiembre-Diciembre 2022,cbfaf62909d0ab2268f8b25d004623264d8304de22ee5c9919b116e6efb70fa5
IEN20200163::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200165::Enero-Abril 2023,8e8096ec36f87d6cd6646f06bb3b971f867e0d49f06f399d84cc1a65047ff6e7
IEN20200165::Septiembre-Diciembre 2022,500417c565a95922f7752d510786dbff464a8f222e20db80cf9376c19dc92a19
IEN20200165::Septiembre-Diciembre 2023,8e8096ec36f87d6cd6646f06bb3b971f867e0d49f06f399d84cc1a65047ff6e7
IEN20200166::Enero-Abril 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200166::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200178::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200178::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200178::Septiembre-Diciembre 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200184::Mayo-Agosto 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200184::Septiembre-Diciembre 2022,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200184::Septiembre-Diciembre 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200186::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200224::Enero-Abril 2023,bcc3377a24946da2c8ac1080b7e6b75f56f10a932755354831fef6938ed0888e
IEN20200224::Mayo-Agosto 2023,ddd7d7dbc48dfe88878ed6a3b0c9fc1341efd20c4a3d026e99d3870166095626
IEN20200224::Septiembre-Diciembre 2022,28ef3ee0f023a78db96804feede25ea32f2b03be5a55ba4efc5a9fe4982e79a3
IEN20200231::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200231::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200243::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200243::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200287::Enero-Abril 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200287::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200287::Septiembre-Diciembre 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200292::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200292::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200292::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200292::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200312::Enero-Abril 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200312::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200312::Septiembre-Diciembre 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200313::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200313::Mayo-Agosto 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200313::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200319::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200319::Septiembre-Diciembre 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200324::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200324::Septiembre-Diciembre 2022,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200324::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200358::Enero-Abril 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200358::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20200374::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200374::Mayo-Agosto 2023,06c0b480171a4e03d072f688ffa2ee54156c12e5ea795c95ecf7bcaa69c9070c
IEN20200374::Septiembre-Diciembre 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20200379::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200379::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200381::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200381::Septiembre-Diciembre 2022,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20200381::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210011::Enero-Abril 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210011::Septiembre-Diciembre 2022,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210011::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210035::Enero-Abril 2023,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210035::Mayo-Agosto 2023,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210035::Septiembre-Diciembre 2022,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210035::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210040::Enero-Abril 2023,a51693e1ae9a3a40c34c8e8c5719148b1098dae27ecb717696d719a3a0a5ab88
IEN20210045::Enero-Abril 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210045::Mayo-Agosto 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210045::Septiembre-Diciembre 2022,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210045::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210139::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210139::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210139::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210146::Enero-Abril 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210146::Septiembre-Diciembre 2022,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210146::Septiembre-Diciembre 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20210159::Enero-Abril 2023,c301ade5a93418f47e8556a77347557b9279f63755f04b3062ac7258561a8e8f
IEN20210159::Mayo-Agosto 2023,b676d7b95d552a0e5dee9e3b09529255dbfdc1ca8c7e203676e6651922c13cf8
IEN20210159::Septiembre-Diciembre 2022,d3ca2934b184648a25ceecfef56c7d2616ca07c03593157362accb0e45916777
IEN20210175::Enero-Abril 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210175::Septiembre-Diciembre 2022,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210221::Enero-Abril 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210221::Mayo-Agosto 2023,9a4328f9e2a7be538185263bb52d4085ee80e7967b329264a7774dc518626883
IEN20210221::Septiembre-Diciembre 2022,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210221::Septiembre-Diciembre 2023,4115e3af7f82108537724193ff7bfbe995734d56f87c510d84e74b447ea2a4a1
IEN20210234::Septiembre-Diciembre 2022,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210245::Enero-Abril 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210245::Mayo-Agosto 2023,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210245::Septiembre-Diciembre 2022,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20210245::Septiembre-Diciembre 2023,1f3daa507fabaf82acae7e3933dbb5d78ea39ac38016c1466c896795dbd70978
IEN20210270::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210270::Septiembre-Diciembre 2023,8aa8a053d7ad7b4081c5f37f0db3f22ec4576d6d9752d238632fd4deca7faf9a
IEN20210271::Enero-Abril 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210271::Mayo-Agosto 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210271::Septiembre-Diciembre 2022,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210271::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210274::Enero-Abril 2023,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20210274::Septiembre-Diciembre 2022,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210274::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20210301::Enero-Abril 2023,ff10a3c4605db21e63751d66ba445b9fe5f74b1529674074c2e56edce4a139d6
IEN20210301::Septiembre-Diciembre 2022,ff10a3c4605db21e63751d66ba445b9fe5f74b1529674074c2e56edce4a139d6
IEN20210318::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210318::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210332::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210332::Mayo-Agosto 2023,c396220564f0a22050abefafef483732b77c054017e4f0de8e90521e4b698336
IEN20210332::Septiembre-Diciembre 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210348::Enero-Abril 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210348::Mayo-Agosto 2023,4052c1e2ebacf9674bba26a18a6071cfc6e821c6e35d9aaf0835b1f60565f769
IEN20210350::Mayo-Agosto 2023,8e8096ec36f87d6cd6646f06bb3b971f867e0d49f06f399d84cc1a65047ff6e7
IEN20210350::Septiembre-Diciembre 2022,8144f4ceffed44d4568d34e22398a82bdfbb3cb6456cd69fb8d2b682f1577962
IEN20210350::Septiembre-Diciembre 2023,53712a603b807a85e1caf9033d008458036d51b0e705fd00f30fc226f73754f2
IEN20220009::Enero-Abril 2023,b676d7b95d552a0e5dee9e3b09529255dbfdc1ca8c7e203676e6651922c13cf8
IEN20220009::Septiembre-Diciembre 2022,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20220015::Enero-Abril 2023,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220015::Septiembre-Diciembre 2023,e4f7cb2ff00b7e1cbeeaac9e43b299bf521c710adadf5e3960834c819d695b00
IEN20220023::Septiembre-Diciembre 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20220060::Septiembre-Diciembre 2022,9a1510ae050923b5d76f458620840d836094a553de04f25a5768a5d00ce51846
IEN20220060::Septiembre-Diciembre 2023,ff10a3c4605db21e63751d66ba445b9fe5f74b1529674074c2e56edce4a139d6
IEN20220067::Enero-Abril 2023,7fdf753e3cc7f787fd373a5d7a6a7acdeb26fd9dbeed982304a91d013cbb5369
IEN20220067::Septiembre-Diciembre 2022,9a1510ae050923b5d76f458620840d836094a553de04f25a5768a5d00ce51846
IEN20220067::Septiembre-Diciembre 2023,290aa90bc86db6b476b389f2d999e8a93933c4e2a4706f504dbd11370cb6f76b
IEN20220071::Enero-Abril 2023,ee79c4063ed2fedbb563c6f6c38b498b3870b0d4854b71e9f34e1b7d644e3769
IEN20220071::Mayo-Agosto 2023,ee79c4063ed2fedbb563c6f6c38b498b3870b0d4854b71e9f34e1b7d644e3769
IEN20220071::Septiembre-Diciembre 2023,9b02fba4752e9e4be6f28869b72dce00906f124878760fe5c3bf79d739e29abf
IEN20220080::Septiembre-Diciembre 2022,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20220080::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20220081::Enero-Abril 2023,f3935559e0ae968bb0fe7a36d8e415c419afb47c8eb9a4914d1d89caa19e6963
IEN20220081::Septiembre-Diciembre 2022,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20220081::Septiembre-Diciembre 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20220156::Mayo-Agosto 2023,ff10a3c4605db21e63751d66ba445b9fe5f74b1529674074c2e56edce4a139d6
IEN20220156::Septiembre-Diciembre 2023,1f3daa507fabaf82acae7e3933dbb5d78ea39ac38016c1466c896795dbd70978
IEN20220173::Enero-Abril 2023,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220173::Septiembre-Diciembre 2023,1f3daa507fabaf82acae7e3933dbb5d78ea39ac38016c1466c896795dbd70978
IEN20220197::Enero-Abril 2023,6cfd13bfa259d843134da61d1643198ffdc5e5be989fb04f57a4eca76c998302
IEN20220197::Septiembre-Diciembre 2022,c6e24532a75af0d6a93463fb1e8293d39c800b63597fd99093d097ef190c21e4
IEN20220197::Septiembre-Diciembre 2023,ad3407fe6e46161a17e0083b0f16ce857e70e5f408a103cb399b078b18705f67
IEN20220200::Septiembre-Diciembre 2023,cc929fc08dd9a42be8f893c5b6a05c4914f72b6000eea2aefad3d07b775259c9
IEN20220214::Enero-Abril 2023,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220214::Septiembre-Diciembre 2022,f3935559e0ae968bb0fe7a36d8e415c419afb47c8eb9a4914d1d89caa19e6963
IEN20220220::Septiembre-Diciembre 2022,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220220::Septiembre-Diciembre 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20220227::Septiembre-Diciembre 2022,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220241::Septiembre-Diciembre 2022,0bfbe558b9b73f485a4ff7e73f13fdbe17533c4955e4a29c21ecdde3efe69201
IEN20220247::Enero-Abril 2023,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220247::Septiembre-Diciembre 2023,ff4eab8a0a1448ed3097c538b3b405139234b966eb7f07b0f1bcef02c59222cd
IEN20220265::Mayo-Agosto 2023,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20220265::Septiembre-Diciembre 2023,c23d8cac447a78a24e96e98107f91a235eb8f05603bf744aa23bb03bae32aee3
IEN20220273::Enero-Abril 2023,89f0e68f626545f04c0f5ffb6ea12848c4ebd4859277368e345c530c8aa40996
IEN20220273::Mayo-Agosto 2023,6621072155a9a638862a9b69935ae159980e7b04270e5b5dbf665d15e0600a9c
IEN20220273::Septiembre-Diciembre 2022,218a668eb871a811a74372c27212ddd1fd83e113d9e9b6751d8076085c529b9b
IEN20220273::Septiembre-Diciembre 2023,e4aff4387c57ce4cdd11f23f98fc18dbf3eb4a106924e1f797cc64f64a5cace2
IEN20220340::Enero-Abril 2023,d443883ace1d1e1ee640b1db5eb8e3c9240754879d74467c0956298b240afde3
